neuron_id,spike_time
0,4.300000000099994 ms
0,7.900000000100045 ms
0,14.400000000100137 ms
0,18.05000000010004 ms
0,22.3000000000998 ms
0,26.15000000009958 ms
0,30.450000000099337 ms
0,33.80000000009915 ms
0,40.40000000009878 ms
0,43.800000000098585 ms
0,47.650000000098366 ms
0,51.45000000009815 ms
0,56.15000000009788 ms
0,60.500000000097636 ms
0,66.75000000009805 ms
0,72.6500000000994 ms
0,77.35000000010047 ms
0,81.0000000001013 ms
0,84.45000000010208 ms
0,88.80000000010307 ms
0,91.95000000010378 ms
0,96.0000000001047 ms
0,99.65000000010554 ms
0,105.90000000010696 ms
0,109.95000000010788 ms
0,113.95000000010879 ms
0,119.15000000010997 ms
0,123.00000000011084 ms
0,127.40000000011185 ms
0,131.10000000011266 ms
0,134.25000000011337 ms
0,138.7000000001144 ms
0,147.25000000011633 ms
0,150.75000000011713 ms
0,155.0000000001181 ms
0,161.05000000011947 ms
0,165.90000000012057 ms
0,170.30000000012157 ms
0,174.25000000012247 ms
0,178.20000000012337 ms
0,181.35000000012408 ms
0,186.00000000012514 ms
0,189.65000000012597 ms
0,193.55000000012686 ms
0,197.7000000001278 ms
0,201.45000000012865 ms
0,205.50000000012957 ms
0,209.20000000013042 ms
0,214.65000000013166 ms
0,217.85000000013238 ms
0,221.8500000001333 ms
0,225.60000000013414 ms
0,229.8500000001351 ms
0,234.10000000013608 ms
0,238.95000000013718 ms
0,243.0500000001381 ms
0,246.5500000001389 ms
0,251.50000000014003 ms
0,255.90000000014103 ms
0,261.90000000013566 ms
0,267.2500000001308 ms
0,271.2000000001272 ms
0,274.5000000001242 ms
0,278.050000000121 ms
0,281.1000000001182 ms
0,285.4000000001143 ms
0,289.60000000011047 ms
0,293.35000000010706 ms
0,297.00000000010374 ms
0,301.9000000000993 ms
0,307.2500000000944 ms
0,311.60000000009046 ms
0,315.7500000000867 ms
0,319.2500000000835 ms
0,322.8000000000803 ms
0,326.45000000007695 ms
0,330.2500000000735 ms
0,334.4000000000697 ms
0,340.30000000006436 ms
0,343.60000000006136 ms
0,346.90000000005836 ms
0,351.1500000000545 ms
0,354.7500000000512 ms
0,358.90000000004744 ms
0,362.9000000000438 ms
0,370.400000000037 ms
0,377.2000000000308 ms
0,380.65000000002766 ms
0,386.25000000002257 ms
0,391.75000000001756 ms
0,395.650000000014 ms
0,400.55000000000956 ms
0,406.60000000000406 ms
0,409.70000000000124 ms
0,413.54999999999774 ms
0,417.7999999999939 ms
0,422.74999999998937 ms
0,430.14999999998264 ms
0,434.09999999997905 ms
0,439.3999999999742 ms
0,443.1499999999708 ms
0,448.6499999999658 ms
0,452.7499999999621 ms
0,457.29999999995795 ms
0,462.1999999999535 ms
0,465.99999999995003 ms
0,470.69999999994576 ms
0,474.849999999942 ms
0,482.24999999993526 ms
0,486.0499999999318 ms
0,489.6499999999285 ms
0,493.34999999992516 ms
0,496.9499999999219 ms
0,500.9999999999182 ms
0,506.8499999999129 ms
0,511.7999999999084 ms
0,516.649999999904 ms
0,520.0499999999009 ms
0,524.4499999998969 ms
0,528.3999999998933 ms
0,533.149999999889 ms
0,537.599999999885 ms
0,542.3499999998807 ms
0,546.8499999998766 ms
0,550.799999999873 ms
0,554.6999999998694 ms
0,559.7999999998648 ms
0,564.6999999998603 ms
0,568.7999999998566 ms
0,573.4999999998523 ms
0,577.0499999998491 ms
0,580.6499999998458 ms
0,584.4999999998423 ms
0,588.5999999998386 ms
0,592.599999999835 ms
0,595.9999999998319 ms
0,600.6499999998276 ms
0,604.0999999998245 ms
0,611.4499999998178 ms
0,614.6999999998148 ms
0,619.4999999998105 ms
0,623.7999999998066 ms
0,627.7999999998029 ms
0,633.8999999997974 ms
0,639.799999999792 ms
0,644.7999999997875 ms
0,648.7999999997838 ms
0,653.3499999997797 ms
0,660.3499999997733 ms
0,664.4499999997696 ms
0,668.8999999997656 ms
0,672.5999999997622 ms
0,679.7999999997556 ms
0,683.2999999997525 ms
0,686.9499999997491 ms
0,690.6999999997457 ms
0,696.0499999997409 ms
0,700.8999999997365 ms
0,704.7999999997329 ms
0,710.6999999997275 ms
0,715.2499999997234 ms
0,721.5999999997176 ms
0,725.4499999997141 ms
0,729.3999999997105 ms
0,733.9999999997063 ms
0,737.9499999997028 ms
0,742.049999999699 ms
0,749.3499999996924 ms
0,753.4499999996887 ms
0,757.0999999996853 ms
0,760.5999999996822 ms
0,764.6999999996784 ms
0,768.5999999996749 ms
0,772.0499999996717 ms
0,778.349999999666 ms
0,781.699999999663 ms
0,785.999999999659 ms
0,789.1999999996561 ms
0,794.849999999651 ms
0,799.199999999647 ms
0,803.699999999643 ms
0,810.249999999637 ms
0,814.1499999996335 ms
0,818.1999999996298 ms
0,822.1499999996262 ms
0,826.1999999996225 ms
0,830.2999999996188 ms
0,834.7999999996147 ms
0,839.4999999996104 ms
0,843.3999999996068 ms
0,847.2499999996033 ms
0,853.0499999995981 ms
0,859.0499999995926 ms
0,864.5999999995876 ms
0,868.9499999995836 ms
0,876.4499999995768 ms
0,880.4999999995731 ms
0,884.9499999995691 ms
0,888.6499999995657 ms
0,892.8499999995619 ms
0,896.6999999995584 ms
0,901.3499999995541 ms
0,905.5499999995503 ms
0,909.8499999995464 ms
0,915.4999999995413 ms
0,919.6999999995375 ms
0,925.4999999995322 ms
0,929.4999999995285 ms
0,932.9499999995254 ms
0,936.8499999995219 ms
0,940.4999999995185 ms
0,947.2999999995124 ms
0,951.0499999995089 ms
0,955.349999999505 ms
0,959.6999999995011 ms
0,963.049999999498 ms
0,967.0499999994944 ms
0,972.4999999994894 ms
0,978.499999999484 ms
0,982.1499999994807 ms
0,985.1999999994779 ms
0,988.7499999994747 ms
0,992.1999999994715 ms
0,995.8999999994682 ms
0,1002.3999999994622 ms
0,1009.1499999994561 ms
0,1012.4499999994531 ms
0,1016.6999999994492 ms
0,1020.8499999994455 ms
0,1024.7999999994454 ms
0,1029.1999999994614 ms
0,1032.8499999994747 ms
0,1037.2499999994907 ms
0,1040.9999999995043 ms
0,1044.6999999995178 ms
0,1051.9999999995443 ms
0,1057.5499999995645 ms
0,1062.1999999995815 ms
0,1065.2999999995927 ms
0,1068.5999999996047 ms
0,1072.499999999619 ms
0,1075.8999999996313 ms
0,1079.4999999996444 ms
0,1083.3999999996586 ms
0,1086.9499999996715 ms
0,1090.7499999996853 ms
0,1095.049999999701 ms
0,1098.1999999997124 ms
0,1101.6999999997252 ms
0,1108.5999999997503 ms
0,1112.2999999997637 ms
0,1116.8999999997804 ms
0,1120.099999999792 ms
0,1123.899999999806 ms
0,1128.599999999823 ms
0,1132.4999999998372 ms
0,1136.2499999998508 ms
0,1139.4499999998625 ms
0,1143.5499999998774 ms
0,1147.0999999998903 ms
0,1151.8999999999078 ms
0,1159.4999999999354 ms
0,1163.8499999999513 ms
0,1168.449999999968 ms
0,1172.299999999982 ms
0,1177.0499999999993 ms
0,1180.5000000000118 ms
0,1184.6000000000267 ms
0,1189.1500000000433 ms
0,1197.5000000000737 ms
0,1202.3000000000911 ms
0,1205.9000000001042 ms
0,1209.950000000119 ms
0,1216.2500000001419 ms
0,1219.9500000001553 ms
0,1223.400000000168 ms
0,1226.8500000001804 ms
0,1231.0000000001955 ms
0,1234.700000000209 ms
0,1239.0500000002248 ms
0,1242.5500000002376 ms
0,1246.800000000253 ms
0,1250.3000000002658 ms
0,1253.5000000002774 ms
0,1257.1000000002905 ms
0,1261.1500000003052 ms
0,1265.0500000003194 ms
0,1268.6000000003323 ms
0,1272.0000000003447 ms
0,1275.2000000003563 ms
0,1278.700000000369 ms
0,1282.9500000003845 ms
0,1287.0500000003995 ms
0,1291.4000000004153 ms
0,1295.2500000004293 ms
0,1299.2000000004437 ms
0,1305.2500000004657 ms
0,1310.000000000483 ms
0,1313.8000000004968 ms
0,1317.2000000005091 ms
0,1321.5000000005248 ms
0,1325.7500000005402 ms
0,1331.3000000005604 ms
0,1335.2000000005746 ms
0,1340.4000000005935 ms
0,1344.100000000607 ms
0,1347.8000000006205 ms
0,1351.7000000006346 ms
0,1356.1000000006507 ms
0,1360.2500000006658 ms
0,1366.2000000006874 ms
0,1372.150000000709 ms
0,1382.9500000007483 ms
0,1391.6000000007798 ms
0,1396.0000000007958 ms
0,1400.2500000008113 ms
0,1403.4000000008227 ms
0,1408.15000000084 ms
0,1412.300000000855 ms
0,1415.3500000008662 ms
0,1420.7000000008857 ms
0,1424.4500000008993 ms
0,1428.500000000914 ms
0,1433.5500000009324 ms
0,1437.1000000009453 ms
0,1440.5000000009577 ms
0,1444.7500000009732 ms
0,1449.2500000009895 ms
0,1452.8500000010026 ms
0,1456.8500000010172 ms
0,1460.35000000103 ms
0,1463.8000000010425 ms
0,1469.0500000010616 ms
0,1474.3000000010807 ms
0,1480.9500000011049 ms
0,1491.8500000011445 ms
0,1497.2500000011642 ms
0,1502.5500000011834 ms
0,1506.1000000011963 ms
0,1509.4000000012084 ms
0,1513.3500000012227 ms
0,1520.2000000012476 ms
0,1524.8000000012644 ms
0,1529.10000000128 ms
0,1533.7000000012968 ms
0,1537.3000000013099 ms
0,1540.7000000013222 ms
0,1544.3500000013355 ms
0,1548.8000000013517 ms
0,1554.6000000013728 ms
0,1558.6500000013875 ms
0,1562.4500000014013 ms
0,1566.450000001416 ms
0,1570.2000000014295 ms
0,1573.8000000014426 ms
0,1577.3000000014554 ms
0,1582.2500000014734 ms
0,1585.9500000014868 ms
0,1591.750000001508 ms
0,1595.8000000015227 ms
0,1603.5500000015509 ms
0,1606.900000001563 ms
0,1611.7500000015807 ms
0,1619.7500000016098 ms
0,1624.1500000016258 ms
0,1628.1000000016402 ms
0,1631.8000000016536 ms
0,1638.1000000016766 ms
0,1642.0000000016908 ms
0,1645.7500000017044 ms
0,1649.1000000017166 ms
0,1654.1000000017348 ms
0,1657.9500000017488 ms
0,1661.7500000017626 ms
0,1664.8500000017739 ms
0,1668.5000000017872 ms
0,1673.2500000018044 ms
0,1677.3000000018192 ms
0,1682.1000000018366 ms
0,1686.6500000018532 ms
0,1690.3500000018666 ms
0,1694.7000000018825 ms
0,1699.2000000018988 ms
0,1703.6000000019149 ms
0,1707.7000000019298 ms
0,1711.350000001943 ms
0,1716.4500000019616 ms
0,1720.2000000019752 ms
0,1723.9000000019887 ms
0,1729.3500000020085 ms
0,1733.900000002025 ms
0,1738.2000000020407 ms
0,1745.3500000020667 ms
0,1750.6000000020858 ms
0,1754.750000002101 ms
0,1758.0000000021128 ms
0,1762.1500000021279 ms
0,1765.9000000021415 ms
0,1773.1000000021677 ms
0,1778.700000002188 ms
0,1782.250000002201 ms
0,1787.6000000022204 ms
0,1791.6500000022352 ms
0,1795.5500000022494 ms
0,1799.000000002262 ms
0,1803.8500000022796 ms
0,1809.750000002301 ms
0,1816.5000000023256 ms
0,1820.200000002339 ms
0,1826.9500000023636 ms
0,1831.0500000023785 ms
0,1834.9000000023925 ms
0,1838.900000002407 ms
0,1844.100000002426 ms
0,1847.700000002439 ms
0,1851.3000000024522 ms
0,1855.2500000024665 ms
0,1859.750000002483 ms
0,1865.7000000025046 ms
0,1869.4500000025182 ms
0,1873.4000000025326 ms
0,1877.2500000025466 ms
0,1881.8000000025631 ms
0,1886.5500000025804 ms
0,1890.0500000025932 ms
0,1894.1000000026079 ms
0,1898.7000000026246 ms
0,1903.1000000026406 ms
0,1908.0000000026585 ms
0,1911.5000000026712 ms
0,1915.9000000026872 ms
0,1919.1000000026988 ms
0,1922.5500000027114 ms
0,1927.8000000027305 ms
0,1931.1500000027427 ms
0,1934.5000000027549 ms
0,1940.2000000027756 ms
0,1945.8500000027962 ms
0,1950.8500000028143 ms
0,1954.9500000028293 ms
0,1958.8000000028433 ms
0,1963.100000002859 ms
0,1968.90000000288 ms
0,1973.600000002897 ms
0,1977.9000000029127 ms
0,1983.2500000029322 ms
0,1987.0000000029459 ms
0,1990.90000000296 ms
0,1995.1500000029755 ms
0,1999.6000000029917 ms
0,2003.800000003007 ms
0,2008.7000000030248 ms
0,2012.350000003038 ms
0,2016.0500000030515 ms
0,2019.6000000030645 ms
0,2022.8500000030763 ms
0,2029.2500000030996 ms
0,2033.3000000031143 ms
0,2038.2000000031321 ms
0,2041.6000000031445 ms
0,2045.9500000031603 ms
0,2049.400000003173 ms
0,2053.3500000031872 ms
0,2057.450000003202 ms
0,2061.550000003217 ms
0,2065.05000000323 ms
0,2070.4500000032494 ms
0,2073.5500000032607 ms
0,2077.4000000032747 ms
0,2083.6000000032973 ms
0,2087.5500000033117 ms
0,2092.9500000033313 ms
0,2097.7000000033486 ms
0,2101.2500000033615 ms
0,2104.5500000033735 ms
0,2109.8000000033926 ms
0,2113.700000003407 ms
0,2118.400000003424 ms
0,2126.350000003453 ms
0,2130.3500000034674 ms
0,2135.1000000034846 ms
0,2139.4500000035005 ms
0,2143.500000003515 ms
0,2147.4500000035296 ms
0,2151.2500000035434 ms
0,2155.1000000035574 ms
0,2159.150000003572 ms
0,2165.200000003594 ms
0,2169.1000000036083 ms
0,2172.900000003622 ms
0,2177.6000000036393 ms
0,2183.900000003662 ms
0,2187.650000003676 ms
0,2191.4000000036895 ms
0,2195.5500000037046 ms
0,2200.400000003722 ms
0,2205.600000003741 ms
0,2211.5500000037628 ms
0,2215.3500000037766 ms
0,2220.350000003795 ms
0,2224.0500000038082 ms
0,2229.8500000038293 ms
0,2234.0500000038446 ms
0,2238.25000000386 ms
0,2242.5000000038754 ms
0,2246.9500000038915 ms
0,2250.5000000039045 ms
0,2254.4000000039186 ms
0,2259.0500000039356 ms
0,2264.5500000039556 ms
0,2268.9000000039714 ms
0,2272.950000003986 ms
0,2277.7000000040034 ms
0,2281.9000000040187 ms
0,2286.5000000040354 ms
0,2290.000000004048 ms
0,2295.450000004068 ms
0,2299.4500000040825 ms
