neuron_id,spike_time
0,2.850000000099994 ms
0,6.200000000100021 ms
0,10.35000000010008 ms
0,13.800000000100129 ms
0,18.8000000001 ms
0,23.100000000099755 ms
0,27.20000000009952 ms
0,32.30000000009924 ms
0,37.800000000098926 ms
0,41.20000000009873 ms
0,44.40000000009855 ms
0,49.800000000098244 ms
0,54.050000000098 ms
0,59.85000000009767 ms
0,63.60000000009746 ms
0,67.15000000009815 ms
0,70.80000000009898 ms
0,74.55000000009983 ms
0,80.30000000010114 ms
0,84.30000000010205 ms
0,88.45000000010299 ms
0,93.05000000010403 ms
0,96.8500000001049 ms
0,100.60000000010575 ms
0,104.95000000010674 ms
0,111.40000000010821 ms
0,116.40000000010934 ms
0,120.40000000011025 ms
0,124.00000000011107 ms
0,128.250000000112 ms
0,131.7500000001128 ms
0,137.75000000011417 ms
0,141.350000000115 ms
0,144.70000000011575 ms
0,149.8000000001169 ms
0,153.60000000011777 ms
0,157.2500000001186 ms
0,162.5500000001198 ms
0,167.25000000012088 ms
0,172.6000000001221 ms
0,176.80000000012305 ms
0,181.70000000012416 ms
0,186.50000000012525 ms
0,191.70000000012644 ms
0,197.95000000012786 ms
0,201.80000000012873 ms
0,205.1500000001295 ms
0,208.85000000013034 ms
0,214.0000000001315 ms
0,217.40000000013228 ms
0,221.35000000013318 ms
0,224.85000000013397 ms
0,230.05000000013516 ms
0,234.05000000013607 ms
0,240.90000000013762 ms
0,244.85000000013852 ms
0,248.45000000013934 ms
0,253.80000000014056 ms
0,258.7500000001385 ms
0,263.10000000013457 ms
0,266.55000000013143 ms
0,269.9000000001284 ms
0,273.1000000001255 ms
0,277.2500000001217 ms
0,283.2000000001163 ms
0,287.6000000001123 ms
0,292.90000000010747 ms
0,297.85000000010297 ms
0,301.8000000000994 ms
0,305.500000000096 ms
0,313.60000000008864 ms
0,317.8000000000848 ms
0,322.60000000008046 ms
0,326.45000000007695 ms
0,329.30000000007436 ms
0,334.8500000000693 ms
0,338.8500000000657 ms
0,343.3500000000616 ms
0,347.6500000000577 ms
0,354.3500000000516 ms
0,358.7500000000476 ms
0,363.800000000043 ms
0,368.0500000000391 ms
0,372.4500000000351 ms
0,377.6500000000304 ms
0,381.10000000002725 ms
0,385.30000000002343 ms
0,388.80000000002025 ms
0,394.95000000001465 ms
0,398.5500000000114 ms
0,403.7000000000067 ms
0,407.25000000000347 ms
0,411.34999999999974 ms
0,414.9999999999964 ms
0,419.2999999999925 ms
0,422.9499999999892 ms
0,426.8999999999856 ms
0,431.5999999999813 ms
0,435.4999999999778 ms
0,439.0999999999745 ms
0,443.7999999999702 ms
0,449.549999999965 ms
0,454.44999999996054 ms
0,459.5499999999559 ms
0,465.74999999995026 ms
0,470.39999999994603 ms
0,473.6499999999431 ms
0,477.29999999993976 ms
0,481.69999999993576 ms
0,485.0499999999327 ms
0,488.64999999992943 ms
0,492.399999999926 ms
0,496.1499999999226 ms
0,499.94999999991916 ms
0,503.14999999991625 ms
0,511.1999999999089 ms
0,515.3499999999052 ms
0,518.849999999902 ms
0,523.6499999998977 ms
