neuron_id,spike_time
0,2.3500000000999957 ms
0,7.150000000100034 ms
0,10.200000000100077 ms
0,14.300000000100136 ms
0,17.70000000010006 ms
0,21.45000000009985 ms
0,26.55000000009956 ms
0,30.40000000009934 ms
0,35.350000000099065 ms
0,38.60000000009888 ms
0,42.550000000098656 ms
0,47.70000000009836 ms
0,53.25000000009805 ms
0,57.700000000097795 ms
0,61.900000000097556 ms
0,65.30000000009773 ms
0,69.00000000009857 ms
0,72.60000000009939 ms
0,76.90000000010036 ms
0,80.50000000010118 ms
0,86.15000000010247 ms
0,89.70000000010327 ms
0,93.65000000010417 ms
0,98.00000000010516 ms
0,101.35000000010592 ms
0,105.60000000010689 ms
0,109.35000000010774 ms
0,113.35000000010865 ms
0,116.85000000010945 ms
0,121.65000000011054 ms
0,125.40000000011139 ms
0,132.05000000011287 ms
0,136.45000000011387 ms
0,139.75000000011462 ms
0,143.6000000001155 ms
0,146.50000000011616 ms
0,151.60000000011732 ms
0,155.4500000001182 ms
0,159.20000000011905 ms
0,162.75000000011985 ms
0,167.25000000012088 ms
0,170.70000000012166 ms
0,174.4000000001225 ms
0,177.80000000012328 ms
0,182.95000000012445 ms
0,187.95000000012558 ms
0,191.5500000001264 ms
0,195.5000000001273 ms
0,201.55000000012868 ms
0,206.1000000001297 ms
0,210.55000000013072 ms
0,214.8500000001317 ms
0,219.35000000013272 ms
0,222.85000000013352 ms
0,228.0500000001347 ms
0,231.80000000013555 ms
0,235.1000000001363 ms
0,239.60000000013733 ms
0,244.05000000013834 ms
0,247.25000000013907 ms
0,251.05000000013993 ms
0,254.35000000014068 ms
0,258.50000000013875 ms
0,262.45000000013516 ms
0,266.00000000013193 ms
0,270.15000000012816 ms
0,274.0500000001246 ms
0,277.8000000001212 ms
0,282.90000000011656 ms
0,286.20000000011356 ms
0,293.6500000001068 ms
0,297.5000000001033 ms
0,302.9500000000983 ms
0,306.1500000000954 ms
0,309.0500000000928 ms
0,312.40000000008973 ms
0,316.10000000008637 ms
0,321.05000000008187 ms
0,324.7500000000785 ms
0,332.9000000000711 ms
0,337.7500000000667 ms
0,341.3500000000634 ms
0,345.8500000000593 ms
0,350.0500000000555 ms
0,354.70000000005126 ms
0,360.20000000004626 ms
0,363.9000000000429 ms
0,367.70000000003944 ms
0,371.450000000036 ms
0,374.85000000003294 ms
0,378.7500000000294 ms
0,382.75000000002575 ms
0,386.40000000002243 ms
0,390.90000000001834 ms
0,394.550000000015 ms
0,398.70000000001124 ms
0,405.05000000000547 ms
0,409.2000000000017 ms
0,414.84999999999656 ms
0,421.8499999999902 ms
0,425.94999999998646 ms
0,430.14999999998264 ms
0,433.7999999999793 ms
0,438.04999999997546 ms
0,441.9499999999719 ms
0,447.4499999999669 ms
0,451.6499999999631 ms
0,455.5999999999595 ms
0,459.04999999995636 ms
0,464.1999999999517 ms
0,467.7999999999484 ms
0,471.1999999999453 ms
0,475.09999999994176 ms
0,479.1499999999381 ms
0,483.0999999999345 ms
0,487.39999999993057 ms
0,491.04999999992725 ms
0,494.599999999924 ms
0,498.99999999992 ms
0,502.5499999999168 ms
0,506.7999999999129 ms
0,510.3499999999097 ms
0,513.7499999999067 ms
0,517.8499999999029 ms
0,521.5499999998996 ms
0,530.7999999998912 ms
0,535.1999999998872 ms
0,540.0499999998827 ms
0,543.2999999998798 ms
0,546.5499999998768 ms
0,549.8499999998738 ms
0,553.8999999998701 ms
0,557.6499999998667 ms
0,561.2499999998635 ms
0,564.8999999998601 ms
0,569.0499999998564 ms
0,572.749999999853 ms
0,577.199999999849 ms
0,581.2999999998452 ms
0,587.9999999998391 ms
0,591.9999999998355 ms
0,595.6499999998322 ms
0,601.7999999998266 ms
0,606.5999999998222 ms
0,610.5499999998186 ms
0,613.8499999998156 ms
0,619.6999999998103 ms
0,622.9999999998073 ms
0,627.2999999998034 ms
0,632.4999999997987 ms
0,638.2499999997934 ms
0,642.1999999997898 ms
0,646.3499999997861 ms
0,649.4999999997832 ms
0,654.0499999997791 ms
0,658.0499999997754 ms
0,661.5999999997722 ms
0,664.8999999997692 ms
0,669.5999999997649 ms
0,673.3499999997615 ms
0,678.0499999997572 ms
0,681.4499999997541 ms
0,687.7499999997484 ms
0,692.6999999997439 ms
0,698.049999999739 ms
0,701.399999999736 ms
0,704.8999999997328 ms
0,709.3499999997288 ms
0,713.2499999997252 ms
0,717.7499999997211 ms
0,723.6999999997157 ms
0,727.1499999997126 ms
0,730.1499999997098 ms
0,734.1999999997062 ms
0,738.2499999997025 ms
0,741.8999999996992 ms
0,747.1999999996943 ms
0,751.2499999996907 ms
0,755.1499999996871 ms
0,758.7499999996838 ms
0,762.7999999996802 ms
0,767.1999999996762 ms
0,771.1999999996725 ms
0,774.9999999996691 ms
0,779.5999999996649 ms
0,783.6499999996612 ms
0,787.8499999996574 ms
0,792.1999999996534 ms
0,796.1999999996498 ms
0,800.6999999996457 ms
0,803.9499999996427 ms
0,809.2999999996379 ms
0,813.3499999996342 ms
0,822.299999999626 ms
0,827.799999999621 ms
0,831.5499999996176 ms
0,835.2999999996142 ms
0,839.3999999996105 ms
0,845.6499999996048 ms
0,849.799999999601 ms
0,854.6499999995966 ms
0,860.4999999995913 ms
0,863.9999999995881 ms
0,867.449999999585 ms
0,871.9999999995808 ms
0,876.5999999995767 ms
0,881.7999999995719 ms
0,887.0499999995671 ms
0,890.9999999995636 ms
0,895.5499999995594 ms
0,899.9999999995554 ms
0,906.7499999995492 ms
0,913.4499999995431 ms
0,917.6999999995393 ms
0,922.5499999995349 ms
0,926.3999999995314 ms
0,930.149999999528 ms
0,935.0999999995234 ms
0,938.7499999995201 ms
0,942.4499999995168 ms
0,946.4999999995131 ms
0,951.6499999995084 ms
0,955.4499999995049 ms
0,959.3499999995014 ms
0,962.6999999994983 ms
0,966.7499999994947 ms
0,970.9999999994908 ms
0,975.5999999994866 ms
0,979.4499999994831 ms
0,982.4499999994804 ms
0,985.5999999994775 ms
0,991.0499999994726 ms
0,996.1999999994679 ms
0,1000.0499999994644 ms
0,1003.699999999461 ms
0,1008.5499999994566 ms
0,1012.1499999994534 ms
0,1016.5499999994494 ms
0,1020.8999999994454 ms
0,1024.4999999994443 ms
0,1035.5499999994845 ms
0,1039.9999999995007 ms
0,1043.6999999995141 ms
0,1048.1999999995305 ms
0,1051.649999999543 ms
0,1055.1499999995558 ms
0,1059.1499999995704 ms
0,1062.2999999995818 ms
0,1066.7999999995982 ms
0,1070.599999999612 ms
0,1075.4999999996298 ms
0,1079.4999999996444 ms
0,1083.3499999996584 ms
0,1087.5999999996739 ms
0,1090.649999999685 ms
0,1094.6999999996997 ms
0,1097.9999999997117 ms
0,1101.3499999997239 ms
0,1106.9999999997444 ms
0,1112.349999999764 ms
0,1115.8999999997768 ms
