neuron_id,spike_time
0,3.2000000000999926 ms
0,8.450000000100053 ms
0,13.750000000100128 ms
0,17.0500000001001 ms
0,21.200000000099863 ms
0,25.050000000099644 ms
0,28.550000000099445 ms
0,31.700000000099266 ms
0,35.80000000009904 ms
0,39.45000000009883 ms
0,43.20000000009862 ms
0,46.70000000009842 ms
0,52.050000000098116 ms
0,55.30000000009793 ms
0,60.75000000009762 ms
0,65.05000000009767 ms
0,69.50000000009868 ms
0,75.55000000010006 ms
0,79.80000000010102 ms
0,84.100000000102 ms
0,88.65000000010303 ms
0,92.05000000010381 ms
0,97.70000000010509 ms
0,101.55000000010597 ms
0,108.85000000010763 ms
0,112.75000000010851 ms
0,116.15000000010929 ms
0,119.95000000011015 ms
0,125.4500000001114 ms
0,130.4500000001125 ms
0,134.70000000011348 ms
0,138.55000000011435 ms
0,142.65000000011528 ms
0,145.95000000011603 ms
0,150.05000000011697 ms
0,154.75000000011804 ms
0,158.5000000001189 ms
0,162.25000000011974 ms
0,166.5000000001207 ms
0,170.20000000012155 ms
0,173.85000000012238 ms
0,177.65000000012324 ms
0,184.65000000012483 ms
0,187.5500000001255 ms
0,193.3500000001268 ms
0,198.65000000012802 ms
0,202.30000000012885 ms
0,205.85000000012965 ms
0,211.85000000013102 ms
0,216.25000000013202 ms
0,222.05000000013334 ms
0,226.60000000013437 ms
0,231.30000000013544 ms
0,235.9000000001365 ms
0,239.60000000013733 ms
0,248.10000000013926 ms
0,256.9000000001402 ms
0,261.0000000001365 ms
0,264.45000000013334 ms
0,268.40000000012975 ms
0,276.3500000001225 ms
0,280.05000000011916 ms
0,283.8500000001157 ms
0,287.6000000001123 ms
0,292.60000000010774 ms
0,298.3500000001025 ms
0,302.3000000000989 ms
0,306.1500000000954 ms
0,310.05000000009187 ms
0,314.15000000008814 ms
0,317.8500000000848 ms
0,322.2000000000808 ms
0,325.9500000000774 ms
0,329.0500000000746 ms
0,332.5500000000714 ms
0,336.1000000000682 ms
0,339.9500000000647 ms
0,343.50000000006145 ms
0,347.7000000000576 ms
0,351.2500000000544 ms
0,356.80000000004935 ms
0,360.9500000000456 ms
0,365.6500000000413 ms
0,370.5000000000369 ms
0,376.8500000000311 ms
0,382.0500000000264 ms
0,386.60000000002225 ms
0,389.8500000000193 ms
0,393.6000000000159 ms
0,398.05000000001183 ms
0,402.30000000000797 ms
0,409.45000000000147 ms
0,413.84999999999746 ms
0,417.1999999999944 ms
0,422.6999999999894 ms
0,426.84999999998564 ms
0,430.69999999998214 ms
0,435.54999999997773 ms
0,439.9499999999737 ms
0,446.0499999999682 ms
0,450.89999999996377 ms
0,455.6999999999594 ms
0,460.4499999999551 ms
0,465.1499999999508 ms
0,468.6999999999476 ms
0,473.3999999999433 ms
0,478.49999999993867 ms
0,483.599999999934 ms
0,487.4499999999305 ms
0,491.5499999999268 ms
0,495.24999999992343 ms
0,499.19999999991984 ms
0,503.0999999999163 ms
0,508.64999999991124 ms
0,513.8999999999065 ms
0,518.2499999999026 ms
0,522.4999999998987 ms
0,526.0499999998955 ms
0,530.999999999891 ms
0,534.7999999998875 ms
0,539.5499999998832 ms
0,548.2499999998753 ms
0,552.1999999998717 ms
0,555.5499999998686 ms
0,559.2999999998652 ms
0,562.9499999998619 ms
0,566.9999999998582 ms
0,570.8999999998547 ms
0,574.4499999998515 ms
0,578.0499999998482 ms
0,582.5499999998441 ms
0,586.3999999998406 ms
0,590.0499999998373 ms
0,593.3999999998342 ms
0,597.1999999998308 ms
0,601.0999999998272 ms
0,605.5999999998231 ms
0,609.8999999998192 ms
0,613.9499999998155 ms
0,618.3999999998115 ms
0,622.0999999998081 ms
0,626.2999999998043 ms
