neuron_id,spike_time
0,2.7500000000999942 ms
0,7.100000000100033 ms
0,10.950000000100088 ms
0,14.750000000100142 ms
0,19.350000000099968 ms
0,22.85000000009977 ms
0,26.400000000099567 ms
0,30.800000000099317 ms
0,35.85000000009904 ms
0,39.70000000009882 ms
0,44.700000000098534 ms
0,51.000000000098176 ms
0,54.65000000009797 ms
0,62.00000000009755 ms
0,65.85000000009785 ms
0,69.6000000000987 ms
0,75.20000000009998 ms
0,79.700000000101 ms
0,83.45000000010185 ms
0,95.70000000010464 ms
0,100.05000000010563 ms
0,104.20000000010657 ms
0,108.05000000010745 ms
0,114.0000000001088 ms
0,117.30000000010955 ms
0,121.60000000011053 ms
0,127.80000000011194 ms
0,131.7000000001128 ms
0,140.20000000011473 ms
0,143.6000000001155 ms
0,147.45000000011638 ms
0,152.3500000001175 ms
0,156.15000000011835 ms
0,159.95000000011922 ms
0,163.95000000012013 ms
0,167.20000000012087 ms
0,172.05000000012197 ms
0,175.85000000012283 ms
0,179.95000000012377 ms
0,184.1000000001247 ms
0,188.30000000012566 ms
0,192.50000000012662 ms
0,199.4000000001282 ms
0,203.8500000001292 ms
0,207.90000000013012 ms
0,212.55000000013118 ms
0,218.60000000013255 ms
0,223.00000000013355 ms
0,227.80000000013465 ms
0,232.55000000013573 ms
0,237.05000000013675 ms
0,245.2000000001386 ms
0,249.85000000013966 ms
0,253.5500000001405 ms
0,257.30000000013985 ms
0,261.1000000001364 ms
0,266.2500000001317 ms
0,270.5500000001278 ms
0,275.45000000012334 ms
0,280.15000000011906 ms
0,283.90000000011565 ms
0,288.0500000001119 ms
0,294.45000000010606 ms
0,300.75000000010033 ms
0,304.3000000000971 ms
0,310.30000000009164 ms
0,314.5500000000878 ms
0,320.1500000000827 ms
0,323.70000000007946 ms
0,328.10000000007545 ms
0,331.6500000000722 ms
0,335.5500000000687 ms
0,339.55000000006504 ms
0,343.2000000000617 ms
0,347.45000000005786 ms
0,351.2500000000544 ms
0,355.15000000005085 ms
0,359.00000000004735 ms
0,363.3500000000434 ms
0,367.5500000000396 ms
0,375.15000000003266 ms
0,382.65000000002584 ms
0,387.3000000000216 ms
0,391.7000000000176 ms
0,398.1000000000118 ms
0,402.9500000000074 ms
0,406.95000000000374 ms
0,410.00000000000097 ms
0,418.49999999999324 ms
0,422.04999999999 ms
0,425.4499999999869 ms
0,429.34999999998337 ms
0,434.44999999997873 ms
0,438.14999999997536 ms
0,442.44999999997145 ms
0,446.4499999999678 ms
0,450.34999999996427 ms
0,454.89999999996013 ms
0,460.3499999999552 ms
0,465.54999999995044 ms
0,469.0999999999472 ms
0,473.5999999999431 ms
0,477.29999999993976 ms
0,480.7499999999366 ms
0,484.5999999999331 ms
0,488.09999999992993 ms
0,492.8499999999256 ms
0,497.4999999999214 ms
0,502.7499999999166 ms
0,506.8499999999129 ms
0,512.9999999999073 ms
0,516.8499999999038 ms
0,520.0999999999009 ms
0,525.0499999998964 ms
0,528.5999999998932 ms
0,532.1999999998899 ms
0,536.7499999998857 ms
0,541.999999999881 ms
0,548.8499999998747 ms
0,553.99999999987 ms
0,557.9999999998664 ms
0,561.4999999998632 ms
0,565.2499999998598 ms
0,571.649999999854 ms
0,574.8499999998511 ms
0,578.9999999998473 ms
0,584.5499999998423 ms
0,588.199999999839 ms
0,592.9499999998346 ms
0,597.2499999998307 ms
0,601.9999999998264 ms
0,606.0999999998227 ms
0,610.1999999998189 ms
0,614.6999999998148 ms
0,617.8999999998119 ms
0,621.4499999998087 ms
0,625.2999999998052 ms
0,629.8499999998011 ms
0,635.8499999997956 ms
0,639.5499999997922 ms
0,643.2999999997888 ms
0,647.9499999997846 ms
0,651.4499999997814 ms
0,654.5499999997786 ms
0,658.0999999997754 ms
0,661.799999999772 ms
0,667.0999999997672 ms
