neuron_id,spike_time
0,2.1500000000999964 ms
0,7.300000000100036 ms
0,11.10000000010009 ms
0,15.850000000100158 ms
0,20.750000000099888 ms
0,24.450000000099678 ms
0,27.75000000009949 ms
0,31.050000000099303 ms
0,34.7000000000991 ms
0,38.2500000000989 ms
0,41.95000000009869 ms
0,47.25000000009839 ms
0,51.10000000009817 ms
0,56.15000000009788 ms
0,59.75000000009768 ms
0,65.35000000009774 ms
0,68.75000000009851 ms
0,72.50000000009936 ms
0,76.40000000010025 ms
0,80.25000000010112 ms
0,85.4500000001023 ms
0,90.40000000010343 ms
0,93.95000000010424 ms
0,97.7500000001051 ms
0,102.00000000010607 ms
0,106.30000000010705 ms
0,111.60000000010825 ms
0,115.15000000010906 ms
0,118.70000000010987 ms
0,123.15000000011088 ms
0,129.5000000001123 ms
0,133.5000000001132 ms
0,138.05000000011424 ms
0,143.2000000001154 ms
0,146.55000000011617 ms
0,150.50000000011707 ms
0,154.30000000011793 ms
0,157.50000000011866 ms
0,161.40000000011955 ms
0,165.1000000001204 ms
0,169.80000000012146 ms
0,173.70000000012234 ms
0,177.25000000012315 ms
0,180.80000000012396 ms
0,186.60000000012528 ms
0,189.800000000126 ms
0,193.65000000012688 ms
0,196.8500000001276 ms
0,200.40000000012841 ms
0,205.05000000012947 ms
0,208.90000000013035 ms
0,214.70000000013167 ms
0,218.15000000013245 ms
0,222.50000000013344 ms
0,225.95000000013422 ms
0,230.45000000013525 ms
0,234.2000000001361 ms
0,237.3000000001368 ms
0,244.7500000001385 ms
0,250.55000000013982 ms
0,254.4500000001407 ms
0,258.40000000013885 ms
0,262.2000000001354 ms
0,265.8000000001321 ms
0,269.05000000012916 ms
0,272.9500000001256 ms
0,276.45000000012243 ms
0,280.40000000011884 ms
0,284.2000000001154 ms
0,289.20000000011083 ms
0,293.1000000001073 ms
0,298.6000000001023 ms
0,303.60000000009774 ms
0,307.5000000000942 ms
0,315.8500000000866 ms
0,319.75000000008305 ms
0,323.4500000000797 ms
0,327.6000000000759 ms
0,332.2000000000717 ms
0,336.15000000006813 ms
0,340.2500000000644 ms
0,344.000000000061 ms
0,348.2000000000572 ms
0,353.05000000005276 ms
0,356.60000000004953 ms
0,360.85000000004567 ms
0,364.30000000004253 ms
0,367.8500000000393 ms
0,371.3500000000361 ms
0,375.850000000032 ms
0,379.6000000000286 ms
0,386.2000000000226 ms
0,390.25000000001893 ms
0,394.2500000000153 ms
0,397.7500000000121 ms
0,402.8000000000075 ms
0,406.40000000000424 ms
0,410.15000000000083 ms
0,414.19999999999715 ms
0,418.3499999999934 ms
0,421.89999999999014 ms
0,426.6499999999858 ms
0,430.79999999998205 ms
0,435.29999999997796 ms
0,439.1999999999744 ms
0,442.8499999999711 ms
0,449.8999999999647 ms
0,453.54999999996136 ms
0,456.7999999999584 ms
0,460.0999999999554 ms
0,464.34999999995154 ms
0,468.94999999994735 ms
0,472.79999999994385 ms
0,476.4999999999405 ms
0,480.14999999993717 ms
0,484.5999999999331 ms
0,488.39999999992966 ms
0,492.6499999999258 ms
0,499.94999999991916 ms
0,504.24999999991525 ms
0,507.5999999999122 ms
0,513.6999999999067 ms
0,517.5499999999032 ms
0,522.7499999998985 ms
0,526.8999999998947 ms
0,530.949999999891 ms
0,536.0999999998863 ms
0,541.949999999881 ms
0,545.0999999998782 ms
0,549.1999999998744 ms
0,554.04999999987 ms
0,558.5999999998659 ms
0,562.6499999998622 ms
0,567.0499999998582 ms
0,572.4999999998532 ms
0,576.8499999998493 ms
0,582.599999999844 ms
0,586.1499999998408 ms
0,589.9999999998373 ms
0,594.2999999998334 ms
0,598.2999999998298 ms
0,601.8999999998265 ms
0,607.1999999998217 ms
0,612.2499999998171 ms
0,615.599999999814 ms
0,620.0999999998099 ms
0,624.8499999998056 ms
0,628.3499999998024 ms
0,632.3999999997988 ms
0,636.7499999997948 ms
0,639.5999999997922 ms
0,644.5999999997877 ms
0,648.6999999997839 ms
0,652.3999999997806 ms
0,656.2499999997771 ms
0,660.1499999997735 ms
0,663.3499999997706 ms
0,666.8499999997674 ms
0,671.2999999997634 ms
0,675.04999999976 ms
0,681.0499999997545 ms
0,686.0999999997499 ms
0,690.0499999997463 ms
0,694.4999999997423 ms
0,700.4499999997369 ms
0,705.0999999997326 ms
0,708.5499999997295 ms
0,715.0999999997235 ms
0,718.4499999997205 ms
0,723.1999999997162 ms
0,727.6499999997121 ms
0,732.0499999997081 ms
0,737.2999999997033 ms
0,740.3999999997005 ms
0,745.5499999996958 ms
0,749.8499999996919 ms
0,754.0499999996881 ms
0,760.3499999996824 ms
0,763.8999999996792 ms
0,770.2499999996734 ms
0,774.8499999996692 ms
0,778.7499999996656 ms
0,784.6999999996602 ms
0,789.0499999996563 ms
0,792.1999999996534 ms
0,795.99999999965 ms
0,799.7499999996465 ms
0,803.1499999996435 ms
0,808.1999999996389 ms
0,812.499999999635 ms
0,818.2499999996297 ms
0,823.5999999996249 ms
0,827.9499999996209 ms
0,831.9499999996173 ms
0,835.1999999996143 ms
0,838.9499999996109 ms
0,844.349999999606 ms
0,849.7499999996011 ms
0,853.2499999995979 ms
0,856.9499999995945 ms
0,862.1999999995897 ms
0,865.7499999995865 ms
0,871.2999999995815 ms
0,875.9499999995772 ms
0,879.549999999574 ms
0,883.3999999995705 ms
0,888.0499999995662 ms
0,891.9499999995627 ms
0,895.7999999995592 ms
0,899.4999999995558 ms
0,904.2999999995515 ms
0,908.3999999995477 ms
0,911.8499999995446 ms
0,918.6499999995384 ms
0,923.1499999995343 ms
0,927.0999999995307 ms
0,930.6999999995274 ms
0,935.3499999995232 ms
0,939.999999999519 ms
0,944.0999999995153 ms
0,949.9499999995099 ms
0,953.7999999995064 ms
0,961.2999999994996 ms
0,965.249999999496 ms
0,970.5999999994912 ms
0,974.5999999994875 ms
0,979.1999999994833 ms
0,983.7499999994792 ms
0,987.1999999994761 ms
0,991.9999999994717 ms
0,996.3499999994677 ms
0,1001.0499999994635 ms
0,1005.4999999994594 ms
0,1011.1999999994542 ms
0,1015.0999999994507 ms
0,1018.6499999994475 ms
0,1022.3499999994441 ms
0,1025.6999999994487 ms
0,1030.4999999994661 ms
0,1033.9999999994789 ms
0,1037.899999999493 ms
0,1041.9499999995078 ms
0,1045.0999999995192 ms
0,1049.0999999995338 ms
0,1054.649999999554 ms
0,1058.2999999995673 ms
0,1061.9999999995807 ms
0,1066.0499999995955 ms
0,1069.4499999996078 ms
0,1072.8999999996204 ms
0,1077.749999999638 ms
0,1083.6999999996597 ms
0,1088.5499999996773 ms
0,1092.5499999996919 ms
0,1097.249999999709 ms
0,1100.4999999997208 ms
0,1104.699999999736 ms
0,1108.2999999997492 ms
0,1112.7999999997655 ms
0,1117.1999999997815 ms
0,1120.6999999997943 ms
0,1124.5999999998085 ms
0,1128.7499999998236 ms
0,1132.4999999998372 ms
0,1136.6499999998523 ms
0,1140.7999999998674 ms
0,1144.8499999998821 ms
0,1148.1499999998941 ms
0,1152.3499999999094 ms
0,1156.349999999924 ms
0,1160.5999999999394 ms
0,1163.8499999999513 ms
0,1167.899999999966 ms
0,1171.0999999999776 ms
0,1175.899999999995 ms
0,1179.700000000009 ms
0,1182.8000000000202 ms
0,1187.7500000000382 ms
0,1192.0000000000537 ms
0,1196.0000000000682 ms
0,1198.9000000000788 ms
0,1205.850000000104 ms
0,1209.6000000001177 ms
0,1213.0500000001302 ms
0,1217.1500000001452 ms
0,1221.6500000001615 ms
0,1226.450000000179 ms
0,1229.6500000001906 ms
0,1233.0000000002028 ms
0,1239.100000000225 ms
0,1243.1000000002396 ms
0,1248.450000000259 ms
0,1253.6000000002778 ms
0,1257.1500000002907 ms
0,1260.8500000003041 ms
0,1264.8000000003185 ms
0,1268.5500000003321 ms
0,1272.4500000003463 ms
0,1278.0000000003665 ms
0,1282.500000000383 ms
0,1285.550000000394 ms
0,1289.100000000407 ms
0,1293.0500000004213 ms
0,1296.7000000004346 ms
0,1300.400000000448 ms
0,1305.350000000466 ms
