time,força_total,rate
0.0,1.563082932337e-311,89.0
0.05,1.563072654001e-311,89.0
0.1,0.00012409081055518887,88.9999987590919
0.15000000000000002,0.0002821208891632952,88.9999971787911
0.2,0.0004970457785481484,88.99999502954222
0.25,0.0007663314219670449,88.99999233668578
0.30000000000000004,0.0010889764297085979,88.9999891102357
0.35000000000000003,0.0014645872021407306,88.99998535412797
0.4,0.0018929923206237472,88.9999810700768
0.45,0.0023740998924840747,88.99997625900107
0.5,0.0029078459975201178,88.99997092154003
0.55,0.003494175817805577,88.99996505824183
0.6000000000000001,0.004133036602710184,88.99995866963397
0.65,0.004824375061209388,88.99995175624939
0.7000000000000001,0.005568136472317724,88.99994431863527
0.75,0.006364264477491339,88.99993635735522
0.8,0.007212701139321224,88.99992787298861
0.8500000000000001,0.008113387093388527,88.99991886612906
0.9,0.009066261720240543,88.9999093373828
0.9500000000000001,0.010071263307713064,88.99989928736693
1.0,0.011128329193015004,88.99988871670807
1.05,0.012237395882510955,88.99987762604117
1.1,0.013398399150717652,88.9998660160085
1.1500000000000001,0.014611274121312336,88.99985388725878
1.2000000000000002,0.01587595533317938,88.99984124044667
1.25,0.01719237679429302,88.99982807623206
1.3,0.018560472025842333,88.99981439527974
1.35,0.019980174098587124,88.99980019825901
1.4000000000000001,0.021451415663046484,88.99978548584338
1.4500000000000002,0.022974128974791373,88.99977025871026
1.5,0.024548245915847523,88.99975451754084
1.55,0.0261736980129838,88.99973826301986
1.6,0.027850416453497184,88.99972149583546
1.6500000000000001,0.029578332098977096,88.999704216679
1.7000000000000002,0.031357375497415206,88.99968642624502
1.75,0.03318747689395386,88.99966812523105
1.8,0.03506856624050763,88.99964931433759
1.85,0.03700057320443894,88.99962999426796
1.9000000000000001,0.038983427176439045,88.99961016572824
1.9500000000000002,0.041017057277733596,88.99958982942722
2.0,0.04310139236671685,88.99956898607633
2.0500000000000003,0.04523636104509363,88.99954763638955
2.1,0.0474218916636016,88.99952578108336
2.15,0.04965791232737529,88.99950342087672
2.2,0.05194435090100497,88.999480556491
2.25,0.054281135013336236,88.99945718864987
2.3000000000000003,0.05666819206205121,88.99943331807938
2.35,0.05910544921806859,88.99940894550782
2.4000000000000004,0.0615928334297943,88.9993840716657
2.45,0.06413027142725274,88.99935869728573
2.5,0.06671768972612432,88.99933282310273
2.5500000000000003,0.06935501463171272,88.99930644985368
2.6,0.07204217300991081,88.9992795782699
2.6500000000000004,0.07477909162709007,88.99925220908374
2.7,0.07756569703086096,88.9992243430297
2.75,0.08040191769990197,88.999195980823
2.8000000000000003,0.08328768220900346,88.99916712317791
2.85,0.08622292319753722,88.99913777076803
2.9000000000000004,0.08920757365654212,88.99910792426344
2.95,0.09224156610156521,88.99907758433898
3.0,0.09532483310204673,88.99904675166898
3.0500000000000003,0.09845730804291948,88.99901542691957
3.1,0.10163892767676992,88.99898361072323
