time,força_total,rate
0.0,1.563082932337e-311,87.0
0.05,1.563072654001e-311,87.0
0.1,0.000145933308299138,86.99999854066692
0.15000000000000002,0.0003266550800352192,86.9999967334492
0.2,0.000569524305537375,86.99999430475694
0.25,0.0008714032732361978,86.99999128596727
0.30000000000000004,0.001231115547522895,86.99998768884453
0.35000000000000003,0.0016482342947382442,86.99998351765706
0.4,0.0021225938499958687,86.9999787740615
0.45,0.0026541158342581295,86.99997345884165
0.5,0.003242749744412833,86.99996757250256
0.55,0.003888452789178544,86.9999611154721
0.6000000000000001,0.004591182981511879,86.99995408817018
0.65,0.005350896737536444,86.99994649103263
0.7000000000000001,0.006167548037346317,86.99993832451963
0.75,0.007041088144614217,86.99992958911855
0.8,0.007971465536726004,86.99992028534463
0.8500000000000001,0.008958625921614451,86.99991041374078
0.9,0.010002512295908279,86.99989997487704
0.9500000000000001,0.011103065026913026,86.99988896934973
1.0,0.012260221950897097,86.9998773977805
1.05,0.013473918483649636,86.99986526081517
1.1,0.01474408774042785,86.9998525591226
1.1500000000000001,0.016070660662763227,86.99983929339338
1.2000000000000002,0.017453566149727994,86.9998254643385
1.25,0.018892731191385317,86.99981107268809
1.3,0.020388081002325576,86.99979611918998
1.35,0.021939539153427647,86.99978060460846
1.4000000000000001,0.023547027700263075,86.999764529723
1.4500000000000002,0.025210467306864534,86.99974789532693
1.5,0.026929777363872406,86.99973070222636
1.55,0.028704876100357896,86.99971295123899
1.6,0.030535680688869467,86.99969464319311
1.6500000000000001,0.03242210734347238,86.99967577892656
1.7000000000000002,0.03436407141072984,86.9996563592859
1.75,0.036361487453719664,86.99963638512546
1.8,0.03841426932929233,86.99961585730671
1.85,0.04052233025886,86.9995947766974
1.9000000000000001,0.04268558289306063,86.99957314417107
1.9500000000000002,0.04490393937067729,86.9995509606063
2.0,0.04717731137221648,86.99952822688628
2.0500000000000003,0.04950561016854598,86.99950494389832
2.1,0.051888746664987724,86.99948111253335
2.15,0.054326631441261417,86.99945673368559
2.2,0.05681917478764244,86.99943180825213
2.25,0.05936628673768075,86.99940633713263
2.3000000000000003,0.061967877097807704,86.99938032122903
2.35,0.06462385547412902,86.99935376144526
2.4000000000000004,0.06733413129667924,86.99932665868704
2.45,0.07009861384139086,86.99929901386159
2.5,0.07291721225000565,86.9992708278775
2.5500000000000003,0.07578983554814069,86.99924210164451
2.6,0.07871639266169014,86.99921283607338
2.6500000000000004,0.08169679243173672,86.99918303207568
2.7,0.08473094362811862,86.99915269056372
2.75,0.08781875496180237,86.99912181245038
2.8000000000000003,0.0909601350961657,86.99909039864905
2.85,0.09415499265731012,86.99905845007342
2.9000000000000004,0.09740323624349802,86.99902596763756
2.95,0.10070477507638619,86.99899295224924
3.0,0.10405951845322935,86.99895940481547
3.0500000000000003,0.10746737565048686,86.9989253262435
3.1,0.11092825590948736,86.9988907174409
3.1500000000000004,0.11444206843965578,86.9988555793156
3.2,0.118008724704307,86.99881991275296
3.25,0.1216281365126595,86.99878371863487
3.3000000000000003,0.12530021576666353,86.99874699784233
3.35,0.12902487449671757,86.99870975125503
3.4000000000000004,0.13280202460961318,86.99867197975391
3.45,0.136631577854675,86.99863368422146
3.5,0.1405134513405244,86.9985948654866
3.5500000000000003,0.14444756302102357,86.99855552436979
3.6,0.14843383059704532,86.99851566169403
3.6500000000000004,0.15247217271745128,86.99847527827282
3.7,0.1565625077422609,86.99843437492258
3.75,0.16070476262953365,86.9983929523737
3.8000000000000003,0.16489886884282495,86.99835101131157
3.85,0.16914475867273548,86.99830855241328
3.9000000000000004,0.17344236343096378,86.9982655763657
3.95,0.17779161569118124,86.99822208384309
4.0,0.18219246255387472,86.99817807537445
4.05,0.18664486133479907,86.99813355138666
4.1000000000000005,0.1911487879832912,86.99808851212016
4.15,0.19570424106954526,86.9980429575893
4.2,0.20031122421611322,86.99799688775784
4.25,0.2049697589663049,86.99795030241033
4.3,0.20967987563591345,86.99790320124364
4.3500000000000005,0.21444161266845477,86.99785558387332
4.4,0.219255023789947,86.9978074497621
4.45,0.2241203345950402,86.99775879665405
4.5,0.22903791827057932,86.99770962081729
4.55,0.23400826433576588,86.99765991735664
4.6000000000000005,0.23903190192391874,86.99760968098076
4.65,0.24410930450292853,86.99755890695496
4.7,0.24924082692405478,86.99750759173077
4.75,0.2544267293422598,86.99745573270658
4.800000000000001,0.25966721962824607,86.99740332780372
4.8500000000000005,0.2649624651001122,86.997350375349
4.9,0.2703126013423526,86.99729687398657
4.95,0.27571773871928473,86.9972428226128
5.0,0.28117797641723696,86.99718822023583
5.050000000000001,0.2866934390952973,86.99713306560905
5.1000000000000005,0.29226435596268674,86.99707735644037
5.15,0.2978910369254368,86.99702108963075
5.2,0.30357387954844794,86.99696426120451
5.25,0.3093133033682351,86.99690686696631
5.300000000000001,0.3151096980949029,86.99684890301906
5.3500000000000005,0.3209633804881824,86.99679036619511
5.4,0.3268745887462538,86.99673125411253
5.45,0.33284350127999757,86.9966715649872
5.5,0.33887028955208437,86.99661129710448
5.550000000000001,0.3449551168608822,86.99655044883139
5.6000000000000005,0.35109812760084447,86.99648901872399
5.65,0.3572994457189934,86.99642700554281
5.7,0.36355917616717764,86.99636440823832
5.75,0.36987740694127574,86.9963012259306
5.800000000000001,0.3762542110075575,86.99623745788992
5.8500000000000005,0.3826896479641197,86.99617310352036
5.9,0.3891837654440302,86.99610816234556
5.95,0.39573660490094575,86.99604263395099
6.0,0.40234819893242185,86.99597651801068
6.050000000000001,0.4090185711482449,86.99590981428852
6.1000000000000005,0.4157477367097466,86.9958425226329
6.15,0.42253570297094073,86.99577464297029
6.2,0.42938247009129077,86.99570617529909
6.25,0.43628803159463436,86.99563711968405
6.300000000000001,0.4432523748737384,86.99556747625127
6.3500000000000005,0.4502754816457363,86.99549724518354
6.4,0.45735732836438586,86.99542642671636
6.45,0.4644978865944884,86.99535502113406
6.5,0.4716971233530735,86.99528302876647
6.550000000000001,0.4789550014212676,86.99521044998579
6.6000000000000005,0.4862714796301612,86.9951372852037
6.65,0.493646513123508,86.99506353486876
6.7,0.5010800535996985,86.994989199464
6.75,0.5085720495351242,86.99491427950466
6.800000000000001,0.5161224463907399,86.9948387755361
6.8500000000000005,0.5237311868034765,86.99476268813197
6.9,0.5313982107638435,86.99468601789236
6.95,0.5391234557810117,86.9946087654422
7.0,0.546906857036444,86.99453093142964
7.050000000000001,0.5547483475270686,86.99445251652473
7.1000000000000005,0.5626478581988653,86.99437352141801
7.15,0.5706053180716427,86.99429394681928
7.2,0.578620654355703,86.99421379345644
7.25,0.5866937931946057,86.99413306206806
7.300000000000001,0.5948246592184644,86.99405175340782
7.3500000000000005,0.6030131755385221,86.99396986824462
7.4,0.6112592638165458,86.99388740736184
7.45,0.6195628443463985,86.99380437155654
7.5,0.6279238361347999,86.99372076163866
7.550000000000001,0.6363421572249336,86.99363657842775
7.6000000000000005,0.6448177245548523,86.99355182275445
7.65,0.6533504539869591,86.99346649546013
7.7,0.6619402605120493,86.99338059739488
7.75,0.6705870581835224,86.99329412941816
7.800000000000001,0.679290760148851,86.9932070923985
7.8500000000000005,0.6880512795570026,86.99311948720442
7.9,0.6968685288769148,86.99303131471123
7.95,0.7057424197984048,86.99294257580202
8.0,0.714672863248637,86.99285327136751
8.05,0.7236597715919213,86.99276340228408
8.1,0.7327030568430796,86.99267296943157
8.15,0.7418026303247298,86.99258197369676
8.200000000000001,0.7509584026291348,86.9924904159737
8.25,0.7601702836457319,86.99239829716355
8.3,0.7694381826028293,86.99230561817397
8.35,0.7787620081108443,86.9922123799189
8.4,0.7881416713888411,86.99211858328611
8.450000000000001,0.7975770835861192,86.99202422916414
8.5,0.8070681583485917,86.99192931841651
8.55,0.8166148204162722,86.99183385179583
8.6,0.8262170003104855,86.9917378299969
8.65,0.8358746282259971,86.99164125371775
8.700000000000001,0.8455876350076587,86.99154412364993
8.75,0.8553559500356281,86.99144644049964
8.8,0.8651795021486857,86.99134820497851
8.85,0.8750582185891571,86.9912494178141
8.9,0.8849920386570205,86.99115007961343
8.950000000000001,0.8949809055334765,86.99105019094466
9.0,0.9050247610473251,86.99094975238953
9.05,0.9151235475023373,86.99084876452498
9.1,0.9252772051749201,86.99074722794825
9.15,0.9354856718925314,86.99064514328107
9.200000000000001,0.9457488904796509,86.9905425110952
9.25,0.9560668027779012,86.99043933197223
9.3,0.9664393532093646,86.99033560646791
9.35,0.9768664846658442,86.99023133515334
9.4,0.9873481417566589,86.99012651858243
