neuron_id,spike_time
0,0.1 ms
0,57.400000000000006 ms
0,71.6 ms
0,78.00000000000003 ms
0,82.05000000000001 ms
0,111.80000000000001 ms
0,121.05000000000001 ms
0,124.20000000000002 ms
0,136.79999999999998 ms
0,147.49999999999997 ms
0,149.25000000000003 ms
0,149.70000000000002 ms
0,156.65 ms
0,188.89999999999995 ms
0,204.09999999999994 ms
0,204.94999999999996 ms
0,257.94999999999993 ms
0,271.19999999999993 ms
0,274.04999999999995 ms
0,275.54999999999995 ms
0,295.94999999999993 ms
0,297.0999999999999 ms
0,300.9999999999999 ms
0,309.7499999999999 ms
0,315.29999999999984 ms
0,337.15 ms
0,343.65 ms
0,348.19999999999993 ms
0,351.4 ms
0,360.15 ms
0,373.04999999999984 ms
0,373.8499999999999 ms
0,399.4999999999999 ms
0,402.29999999999984 ms
0,431.79999999999984 ms
0,443.9999999999999 ms
0,475.79999999999984 ms
0,523.1999999999999 ms
0,528.9 ms
0,529.4499999999999 ms
0,541.8499999999998 ms
0,554.7499999999999 ms
0,566.7499999999999 ms
0,576.2499999999999 ms
0,589.9499999999999 ms
0,611.15 ms
0,631.9499999999999 ms
0,658.65 ms
0,661.4499999999999 ms
0,675.0500000000001 ms
0,698.0499999999998 ms
0,717.0500000000001 ms
0,727.6999999999999 ms
0,755.9499999999999 ms
0,763.7499999999999 ms
0,764.2999999999998 ms
0,786.2499999999999 ms
0,796.6499999999997 ms
0,812.1999999999997 ms
0,825.8999999999997 ms
0,870.9499999999997 ms
0,874.5499999999998 ms
0,876.15 ms
0,876.9999999999999 ms
0,883.6499999999997 ms
0,895.7999999999998 ms
0,915.9 ms
0,932.1999999999999 ms
0,971.9999999999999 ms
0,987.3499999999998 ms
0,992.2999999999998 ms
0,1001.8499999999998 ms
0,1035.9999999999995 ms
0,1038.2999999999997 ms
0,1043.7999999999997 ms
0,1054.2499999999995 ms
0,1058.7499999999995 ms
0,1065.2999999999997 ms
0,1070.9499999999998 ms
0,1079.5499999999997 ms
0,1112.6999999999998 ms
0,1121.5 ms
0,1126.5 ms
0,1138.2999999999997 ms
0,1150.4499999999998 ms
0,1151.9499999999998 ms
0,1175.1499999999996 ms
0,1184.3999999999996 ms
0,1188.6999999999998 ms
0,1190.0 ms
0,1190.8999999999996 ms
0,1192.0 ms
0,1196.8999999999996 ms
0,1203.1 ms
0,1221.25 ms
0,1250.15 ms
0,1259.0500000000002 ms
0,1287.1000000000004 ms
0,1294.5 ms
0,1311.9500000000003 ms
0,1325.5000000000005 ms
0,1335.1 ms
0,1340.7500000000005 ms
0,1361.9 ms
0,1389.0000000000005 ms
0,1407.35 ms
0,1409.35 ms
0,1412.6 ms
0,1428.4500000000003 ms
0,1446.2999999999997 ms
0,1452.65 ms
0,1459.6999999999998 ms
0,1485.6499999999996 ms
0,1496.9499999999998 ms
0,1516.8999999999996 ms
0,1520.75 ms
0,1534.7999999999997 ms
0,1563.6999999999998 ms
0,1569.1 ms
0,1571.25 ms
0,1573.0500000000002 ms
0,1606.3000000000002 ms
0,1620.0500000000002 ms
0,1630.5 ms
0,1634.35 ms
0,1645.85 ms
0,1650.5 ms
0,1654.4 ms
0,1679.1 ms
0,1701.0500000000002 ms
0,1707.2000000000003 ms
0,1712.7500000000005 ms
0,1727.7500000000005 ms
0,1733.0000000000005 ms
0,1742.3000000000002 ms
0,1762.65 ms
0,1763.65 ms
0,1769.25 ms
0,1785.65 ms
0,1795.65 ms
0,1796.65 ms
0,1798.35 ms
0,1803.1 ms
0,1832.85 ms
0,1840.5500000000002 ms
0,1864.15 ms
0,1871.75 ms
0,1873.15 ms
0,1882.35 ms
0,1884.6 ms
0,1889.15 ms
0,1928.5 ms
0,1950.35 ms
0,1971.1999999999998 ms
0,1976.0499999999997 ms
0,2030.5499999999997 ms
0,2100.399999999999 ms
0,2106.1999999999994 ms
0,2108.7000000000003 ms
0,2112.0000000000005 ms
0,2112.35 ms
0,2126.1999999999994 ms
0,2140.7000000000003 ms
0,2141.7999999999997 ms
0,2153.649999999999 ms
0,2160.2499999999995 ms
0,2175.0499999999997 ms
0,2191.4999999999995 ms
0,2209.7499999999995 ms
0,2242.5499999999997 ms
0,2283.0499999999997 ms
0,2287.35 ms
0,2301.15 ms
0,2315.7000000000003 ms
0,2320.9500000000003 ms
0,2357.600000000001 ms
0,2359.0000000000005 ms
0,2366.5500000000006 ms
0,2379.8000000000006 ms
0,2388.850000000001 ms
0,2394.0000000000014 ms
0,2410.3000000000015 ms
0,2429.8000000000006 ms
0,2445.100000000001 ms
0,2452.400000000001 ms
0,2475.3000000000015 ms
0,2485.2500000000014 ms
0,2488.900000000002 ms
0,2490.150000000001 ms
0,2542.8000000000015 ms
0,2543.200000000002 ms
0,2559.200000000001 ms
0,2570.3500000000017 ms
0,2573.450000000001 ms
0,2575.150000000001 ms
0,2591.0500000000015 ms
0,2612.650000000001 ms
0,2623.950000000001 ms
0,2632.450000000002 ms
0,2644.400000000002 ms
0,2648.8000000000015 ms
0,2655.2500000000014 ms
0,2659.3000000000015 ms
0,2662.8500000000017 ms
0,2685.2500000000023 ms
0,2712.8500000000017 ms
0,2729.150000000002 ms
0,2751.0500000000025 ms
0,2760.5500000000015 ms
0,2767.0000000000014 ms
0,2770.1000000000017 ms
0,2796.650000000002 ms
0,2799.700000000002 ms
0,2814.0500000000015 ms
0,2822.0000000000014 ms
0,2830.1000000000017 ms
0,2840.900000000002 ms
0,2854.400000000002 ms
0,2875.6000000000017 ms
0,2896.0500000000015 ms
0,2908.0500000000015 ms
0,2915.200000000002 ms
0,2945.7500000000023 ms
0,2950.150000000002 ms
0,2979.5000000000014 ms
0,3002.3000000000015 ms
0,3018.0500000000025 ms
0,3025.8500000000026 ms
0,3031.8500000000017 ms
0,3035.3000000000015 ms
0,3055.5500000000025 ms
0,3071.700000000002 ms
0,3077.5000000000023 ms
0,3101.1000000000017 ms
0,3108.3000000000015 ms
0,3108.700000000002 ms
0,3116.0500000000015 ms
0,3119.2500000000014 ms
0,3131.7500000000023 ms
0,3158.0500000000025 ms
0,3188.6000000000026 ms
