neuron_id,spike_time
0,1.75 ms
0,31.150000000000006 ms
0,37.0 ms
0,43.150000000000006 ms
0,61.95 ms
0,74.7 ms
0,75.90000000000002 ms
0,81.75000000000001 ms
0,121.45 ms
0,130.3 ms
0,146.65000000000003 ms
0,173.7 ms
0,191.00000000000006 ms
0,200.2 ms
0,201.50000000000006 ms
0,205.25000000000006 ms
0,236.95000000000005 ms
0,240.60000000000002 ms
0,250.50000000000006 ms
0,267.5500000000001 ms
0,287.65000000000015 ms
0,294.0500000000001 ms
0,302.05 ms
0,341.8000000000001 ms
0,350.05 ms
0,365.6000000000001 ms
0,370.15000000000015 ms
0,377.5500000000001 ms
0,381.00000000000006 ms
0,389.3500000000001 ms
0,397.3 ms
0,397.45 ms
0,397.84999999999997 ms
0,402.24999999999994 ms
0,411.25000000000006 ms
0,416.55 ms
0,423.74999999999994 ms
0,423.84999999999997 ms
0,435.3 ms
0,446.45 ms
0,446.59999999999997 ms
0,462.7 ms
0,503.09999999999997 ms
0,508.05 ms
0,518.05 ms
0,555.25 ms
0,570.55 ms
0,572.6499999999999 ms
0,601.6499999999999 ms
0,604.3500000000001 ms
0,611.2 ms
0,611.45 ms
0,615.0 ms
0,640.9000000000001 ms
0,648.4499999999998 ms
0,661.6500000000001 ms
0,667.1500000000001 ms
0,700.9499999999998 ms
0,720.75 ms
0,725.4499999999998 ms
0,744.1500000000001 ms
0,748.3499999999999 ms
0,749.7 ms
0,792.9000000000001 ms
0,798.8500000000001 ms
0,811.1500000000001 ms
0,811.5500000000002 ms
0,816.5999999999999 ms
0,818.8000000000002 ms
0,822.8499999999999 ms
0,832.9000000000001 ms
0,856.4000000000001 ms
0,866.9499999999998 ms
0,878.0 ms
0,892.25 ms
0,898.4499999999998 ms
0,913.5 ms
0,916.25 ms
0,918.4499999999998 ms
0,927.75 ms
0,948.5 ms
0,954.25 ms
0,980.75 ms
0,996.6999999999998 ms
0,1001.8 ms
0,1022.8499999999999 ms
0,1036.9 ms
0,1050.1999999999998 ms
0,1050.8999999999996 ms
0,1055.35 ms
0,1062.75 ms
0,1082.85 ms
0,1101.4499999999998 ms
0,1105.4499999999998 ms
0,1106.1999999999998 ms
0,1117.35 ms
0,1119.35 ms
0,1123.15 ms
0,1130.65 ms
0,1149.15 ms
0,1153.9499999999998 ms
0,1167.4499999999998 ms
0,1172.85 ms
0,1175.5 ms
0,1175.6 ms
0,1176.4 ms
0,1182.7499999999995 ms
0,1183.4499999999998 ms
0,1186.9499999999998 ms
0,1203.0 ms
0,1217.4499999999998 ms
0,1229.5499999999997 ms
0,1231.9499999999998 ms
0,1249.5499999999997 ms
0,1260.35 ms
0,1263.2999999999997 ms
0,1283.1 ms
0,1316.4999999999995 ms
0,1324.0499999999997 ms
0,1331.6999999999998 ms
0,1356.6499999999996 ms
0,1400.6 ms
0,1402.9 ms
0,1426.35 ms
0,1437.1 ms
0,1442.1 ms
0,1461.15 ms
0,1489.4499999999998 ms
0,1537.9499999999998 ms
0,1562.1999999999998 ms
0,1571.1999999999998 ms
0,1577.85 ms
0,1578.1 ms
0,1580.6999999999998 ms
0,1597.2999999999997 ms
0,1599.6999999999998 ms
0,1625.75 ms
0,1633.25 ms
0,1639.0 ms
0,1657.0499999999997 ms
0,1669.35 ms
0,1677.2499999999995 ms
0,1681.4499999999998 ms
0,1691.1499999999996 ms
0,1693.9499999999998 ms
0,1698.6 ms
0,1715.4499999999998 ms
0,1718.1 ms
0,1723.25 ms
0,1750.6999999999998 ms
0,1755.3000000000002 ms
0,1767.0 ms
0,1785.6 ms
0,1790.9 ms
0,1798.65 ms
0,1828.4999999999995 ms
0,1830.35 ms
0,1838.6999999999994 ms
0,1845.9499999999994 ms
