time,força_total,rate
0.0,1.1840037774567e-311,89.0
0.05,1.1832846661265e-311,89.0
0.1,9.11779230038209e-05,88.99999908822078
0.15000000000000002,0.00020656905372488357,88.99999793430946
0.2,0.0003633222149528719,88.99999636677785
0.25,0.0005598012309105145,88.99999440198769
0.30000000000000004,0.0007955134271502962,88.99999204486573
0.35000000000000003,0.001070395206722546,88.99998929604793
0.4,0.0013845224302518257,88.9999861547757
0.45,0.0017380082203215432,88.9999826199178
0.5,0.0021309691710863126,88.9999786903083
0.55,0.002563514928875986,88.99997436485071
0.6000000000000001,0.003035745528508352,88.99996964254471
0.65,0.0035477512168137666,88.99996452248783
0.7000000000000001,0.004099612999312592,88.99995900387
0.75,0.004691403327164003,88.99995308596672
0.8,0.005323186742545298,88.99994676813257
0.8500000000000001,0.005995020437447611,88.99994004979563
0.9,0.006706954726515253,88.99993293045273
0.9500000000000001,0.007459033448141156,88.99992540966552
1.0,0.00825129431021728,88.9999174870569
1.05,0.009083769195244673,88.99990916230804
1.1,0.009956484436688234,88.99990043515564
1.1500000000000001,0.010869461075603588,88.99989130538924
1.2000000000000002,0.011822715104030625,88.99988177284897
1.25,0.01281625769955334,88.999871837423
1.3,0.01385009545379204,88.99986149904547
1.35,0.014924230596348741,88.99985075769403
1.4000000000000001,0.016038661214832783,88.99983961338785
1.4500000000000002,0.017193381470975405,88.99982806618529
1.5,0.018388381812451532,88.99981611618188
1.55,0.019623649179795873,88.9998037635082
1.6,0.0208991672077135,88.99979100832792
1.6500000000000001,0.022214916420071406,88.9997778508358
1.7000000000000002,0.02357087441792003,88.99976429125581
1.75,0.024967016059991142,88.9997503298394
1.8,0.026403313635232826,88.99973596686365
1.85,0.027879737027071406,88.99972120262973
1.9000000000000001,0.02939625386921592,88.99970603746131
1.9500000000000002,0.030952829692936227,88.99969047170308
2.0,0.032549428065857665,88.99967450571934
2.0500000000000003,0.034186010722401655,88.99965813989277
2.1,0.035862537686073045,88.99964137462314
2.15,0.03757896738387569,88.99962421032616
2.2,0.03933525675316734,88.99960664743247
2.25,0.04113136134131027,88.99958868638659
2.3000000000000003,0.04296723539849038,88.99957032764601
2.35,0.04484283196409511,88.99955157168036
2.4000000000000004,0.04675810294704412,88.99953241897053
2.45,0.04871299920046312,88.99951287000799
2.5,0.05070747059108959,88.99949292529409
2.5500000000000003,0.05274146606377242,88.99947258533936
2.6,0.054814933701433095,88.99945185066298
2.6500000000000004,0.05692782078081397,88.9994307217922
2.7,0.05908007382434616,88.99940919926176
2.75,0.0612716386484281,88.99938728361352
2.8000000000000003,0.06350246040839357,88.99936497539592
2.85,0.06577248364043033,88.9993422751636
2.9000000000000004,0.06808165230068959,88.999319183477
2.95,0.07042990980180999,88.99929570090198
3.0,0.07281719904705129,88.99927182800953
3.0500000000000003,0.0752434624622284,88.99924756537538
3.1,0.07770864202561512,88.99922291357974
3.1500000000000004,0.0802126792959733,88.99919787320704
3.2,0.08275551543884996,88.99917244484561
3.25,0.08533709125126984,88.99914662908749
3.3000000000000003,0.08795734718494416,88.99912042652815
3.35,0.09061622336810089,88.99909383776632
3.4000000000000004,0.09331365962603694,88.99906686340374
3.45,0.09604959607578843,88.99903950403925
3.5,0.09882397264046461,88.99901176027359
3.5500000000000003,0.10163673334236825,88.99898363266658
3.6,0.10448782349875256,88.99895512176501
3.6500000000000004,0.10737718816029312,88.99892622811839
3.7,0.1103047721146442,88.99889695227886
3.75,0.11327051974183198,88.99886729480258
3.8000000000000003,0.1162743748633615,88.99883725625136
3.85,0.11931628126816317,88.99880683718732
3.9000000000000004,0.12239618520079984,88.998776038148
3.95,0.12551403286217286,88.99874485967138
4.0,0.12866977348226094,88.99871330226517
4.05,0.13186335634807414,88.99868136643651
4.1000000000000005,0.13509478345897702,88.9986490521654
4.15,0.13836409910714426,88.99861635900893
4.2,0.1416714280610008,88.99858328571939
