neuron_id,spike_time
0,14.05 ms
0,16.05 ms
0,25.150000000000002 ms
0,33.39999999999999 ms
0,83.2 ms
0,83.3 ms
0,136.3 ms
0,139.85000000000002 ms
0,141.70000000000005 ms
0,165.60000000000002 ms
0,171.60000000000002 ms
0,174.75 ms
0,207.35000000000002 ms
0,209.15000000000003 ms
0,209.60000000000002 ms
0,217.70000000000005 ms
0,232.14999999999998 ms
0,248.89999999999998 ms
0,256.0 ms
0,257.45000000000005 ms
0,265.3499999999999 ms
0,290.04999999999995 ms
0,312.29999999999995 ms
0,331.15 ms
0,351.0 ms
0,357.54999999999995 ms
0,359.45000000000005 ms
0,364.54999999999995 ms
0,400.04999999999995 ms
0,400.6500000000001 ms
0,403.45000000000005 ms
0,439.6500000000001 ms
0,485.1 ms
0,488.15 ms
0,492.65 ms
0,504.9 ms
0,508.1 ms
0,509.4 ms
0,514.1500000000001 ms
0,519.8500000000001 ms
0,526.8000000000002 ms
0,555.8000000000002 ms
0,590.1000000000001 ms
0,623.9000000000001 ms
0,632.3000000000002 ms
0,633.2 ms
0,635.9000000000001 ms
0,637.0500000000002 ms
0,658.4000000000001 ms
0,673.0 ms
0,697.5500000000002 ms
0,697.95 ms
0,704.0 ms
0,705.55 ms
0,715.5999999999999 ms
0,718.5 ms
0,730.9499999999998 ms
0,752.25 ms
0,762.25 ms
0,780.9499999999998 ms
0,795.5999999999999 ms
0,798.0 ms
0,804.8499999999999 ms
0,808.55 ms
0,828.0999999999999 ms
0,830.5 ms
0,831.8999999999999 ms
0,837.55 ms
0,852.1499999999999 ms
0,856.3 ms
0,858.55 ms
0,877.8999999999999 ms
0,885.3499999999999 ms
0,896.3 ms
0,897.8499999999999 ms
0,906.3499999999999 ms
0,927.75 ms
0,959.3499999999999 ms
0,978.25 ms
0,981.6999999999998 ms
0,982.75 ms
0,987.7999999999997 ms
0,989.5 ms
0,999.3999999999999 ms
0,1035.9499999999998 ms
0,1046.1 ms
0,1080.0 ms
0,1083.0 ms
0,1086.15 ms
0,1103.25 ms
0,1108.0 ms
0,1117.3000000000002 ms
0,1151.6999999999998 ms
0,1170.1000000000004 ms
0,1245.9499999999998 ms
0,1266.5 ms
0,1268.4 ms
0,1325.35 ms
0,1354.4 ms
0,1370.9500000000003 ms
0,1414.0499999999997 ms
0,1423.25 ms
0,1465.0500000000002 ms
0,1490.0500000000002 ms
0,1498.5500000000002 ms
0,1505.4499999999998 ms
0,1505.8000000000002 ms
0,1519.6999999999998 ms
0,1532.65 ms
0,1536.0 ms
0,1541.9499999999998 ms
0,1545.4 ms
0,1552.2000000000003 ms
0,1552.4 ms
0,1561.3000000000002 ms
0,1562.2000000000003 ms
0,1584.3500000000004 ms
0,1586.6500000000005 ms
0,1630.1500000000005 ms
0,1639.8000000000002 ms
0,1645.0500000000002 ms
0,1657.4000000000005 ms
0,1678.3000000000002 ms
0,1682.8000000000002 ms
0,1739.6000000000004 ms
0,1740.9000000000005 ms
0,1743.5 ms
0,1757.9500000000003 ms
0,1765.6000000000004 ms
0,1797.1500000000005 ms
0,1801.8500000000004 ms
0,1807.2000000000003 ms
0,1812.2500000000005 ms
0,1816.5500000000002 ms
0,1818.4 ms
0,1820.75 ms
0,1823.4 ms
0,1835.6 ms
0,1836.7500000000005 ms
0,1839.7500000000005 ms
0,1850.9500000000003 ms
0,1854.4500000000003 ms
0,1878.0500000000002 ms
0,1883.1000000000004 ms
0,1891.1999999999998 ms
0,1901.4499999999998 ms
0,1905.1999999999998 ms
0,1907.65 ms
0,1909.35 ms
0,1915.1 ms
0,1918.7500000000005 ms
0,1933.4500000000003 ms
0,1963.5500000000002 ms
0,1969.8500000000004 ms
0,1995.9499999999998 ms
0,2011.9499999999998 ms
0,2033.9 ms
0,2040.25 ms
0,2049.7 ms
0,2061.3999999999996 ms
0,2080.8499999999995 ms
0,2084.45 ms
0,2100.95 ms
0,2102.7 ms
0,2106.2 ms
0,2111.2999999999993 ms
0,2116.0999999999995 ms
0,2119.2999999999993 ms
0,2129.449999999999 ms
0,2133.0 ms
0,2133.0999999999995 ms
0,2142.1499999999996 ms
0,2143.7 ms
0,2152.3 ms
0,2152.45 ms
0,2154.8 ms
0,2163.45 ms
0,2192.05 ms
0,2198.2 ms
0,2207.7 ms
0,2216.6499999999996 ms
0,2219.2 ms
0,2234.3499999999995 ms
0,2258.1500000000005 ms
0,2284.1500000000005 ms
0,2285.45 ms
0,2316.3 ms
0,2329.05 ms
0,2358.8500000000004 ms
0,2372.1000000000004 ms
0,2373.55 ms
0,2376.9000000000005 ms
0,2428.55 ms
0,2443.6000000000004 ms
0,2464.6000000000004 ms
0,2465.4500000000007 ms
0,2483.8999999999996 ms
0,2486.3999999999996 ms
0,2494.75 ms
0,2512.2 ms
0,2517.5999999999995 ms
0,2518.0 ms
0,2523.6499999999996 ms
0,2523.9500000000007 ms
0,2527.05 ms
0,2548.0 ms
0,2568.0 ms
0,2571.3 ms
0,2576.8 ms
0,2588.45 ms
0,2599.8 ms
0,2651.3 ms
0,2651.55 ms
0,2653.55 ms
0,2658.2 ms
0,2682.95 ms
0,2684.500000000001 ms
0,2686.8 ms
0,2712.05 ms
0,2713.9000000000005 ms
0,2768.8500000000004 ms
0,2776.8 ms
0,2791.1500000000005 ms
0,2806.2 ms
0,2814.3 ms
0,2815.25 ms
0,2839.7 ms
0,2842.05 ms
0,2843.749999999999 ms
0,2854.2 ms
0,2869.3999999999987 ms
0,2871.0999999999995 ms
0,2871.2999999999984 ms
0,2874.0499999999984 ms
0,2899.5499999999984 ms
0,2909.449999999999 ms
0,2934.1499999999987 ms
0,2943.5499999999984 ms
0,2954.0499999999984 ms
0,2964.6499999999987 ms
0,2974.2999999999984 ms
0,2984.5999999999995 ms
0,3052.699999999999 ms
0,3070.5999999999985 ms
0,3088.5999999999985 ms
0,3089.8999999999996 ms
0,3095.499999999999 ms
0,3120.999999999999 ms
0,3124.5999999999995 ms
0,3129.8499999999995 ms
0,3138.999999999999 ms
0,3143.6499999999987 ms
0,3148.45 ms
0,3159.45 ms
0,3175.8999999999987 ms
0,3180.5999999999995 ms
0,3184.3999999999987 ms
0,3213.249999999999 ms
0,3214.8499999999995 ms
0,3217.3999999999987 ms
0,3228.2 ms
0,3232.7 ms
0,3262.45 ms
0,3270.0999999999995 ms
0,3280.499999999999 ms
0,3294.45 ms
0,3312.8999999999987 ms
0,3322.7999999999993 ms
0,3327.5999999999995 ms
0,3334.0999999999995 ms
0,3338.8499999999995 ms
0,3342.5499999999993 ms
0,3351.0499999999993 ms
0,3374.1499999999996 ms
0,3387.3499999999985 ms
0,3425.8499999999985 ms
0,3433.0499999999993 ms
0,3435.2999999999993 ms
0,3435.5499999999993 ms
0,3436.999999999998 ms
0,3440.3499999999985 ms
0,3442.6499999999987 ms
0,3454.5999999999985 ms
0,3460.249999999998 ms
0,3466.3999999999987 ms
0,3477.0999999999985 ms
0,3482.699999999999 ms
0,3491.5499999999984 ms
0,3527.1499999999987 ms
0,3544.749999999998 ms
0,3551.399999999998 ms
0,3551.5999999999985 ms
0,3554.5999999999985 ms
0,3559.7999999999975 ms
0,3565.0499999999975 ms
0,3596.199999999998 ms
0,3597.649999999998 ms
0,3606.3499999999976 ms
0,3618.899999999998 ms
0,3619.3499999999976 ms
0,3642.8499999999976 ms
0,3644.9999999999973 ms
0,3650.5499999999984 ms
0,3652.899999999998 ms
0,3675.999999999998 ms
0,3709.0999999999976 ms
0,3709.3499999999976 ms
0,3715.5499999999975 ms
0,3746.5499999999975 ms
0,3762.699999999997 ms
0,3784.949999999997 ms
0,3785.2999999999975 ms
0,3797.0999999999976 ms
0,3801.449999999998 ms
0,3818.2499999999973 ms
0,3825.0499999999984 ms
0,3834.3499999999976 ms
0,3854.8499999999976 ms
0,3893.5499999999984 ms
0,3915.0499999999984 ms
0,3918.9999999999973 ms
0,3919.8499999999976 ms
0,3933.2499999999973 ms
0,3947.5499999999984 ms
0,3950.2999999999984 ms
0,3953.2999999999984 ms
0,3961.5999999999976 ms
0,3966.449999999998 ms
0,3986.899999999998 ms
0,3992.5499999999975 ms
0,3996.5499999999975 ms
1,1.4500000000000002 ms
1,13.850000000000001 ms
1,46.6 ms
1,49.85 ms
1,50.74999999999999 ms
1,57.9 ms
1,59.699999999999996 ms
1,63.699999999999996 ms
1,77.80000000000001 ms
1,96.15 ms
1,105.05000000000001 ms
1,113.20000000000002 ms
1,116.85000000000002 ms
1,133.00000000000003 ms
1,133.95000000000002 ms
1,143.95000000000002 ms
1,149.54999999999998 ms
1,155.70000000000002 ms
1,161.65 ms
1,188.15 ms
1,197.80000000000004 ms
1,211.35000000000005 ms
1,223.6 ms
1,224.29999999999998 ms
1,235.95000000000002 ms
1,240.10000000000005 ms
1,268.30000000000007 ms
1,296.0 ms
1,314.5 ms
1,328.29999999999995 ms
1,340.0 ms
1,348.20000000000005 ms
1,353.20000000000005 ms
1,356.20000000000005 ms
1,363.04999999999995 ms
1,371.85 ms
1,382.20000000000005 ms
1,390.75 ms
1,404.60000000000014 ms
1,417.95000000000005 ms
1,424.5000000000001 ms
1,439.05000000000007 ms
1,446.0000000000001 ms
1,459.6500000000001 ms
1,465.5000000000001 ms
1,472.20000000000016 ms
1,480.80000000000007 ms
1,499.2500000000001 ms
1,507.4000000000001 ms
1,513.8000000000001 ms
1,532.0000000000001 ms
1,533.7000000000002 ms
1,534.7000000000002 ms
1,535.7500000000001 ms
1,541.8500000000003 ms
1,598.1500000000002 ms
1,599.3500000000003 ms
1,608.5500000000003 ms
1,612.9500000000002 ms
1,630.7500000000001 ms
1,651.2000000000002 ms
1,653.1 ms
1,678.8500000000003 ms
1,693.6 ms
1,698.1000000000003 ms
1,700.2000000000002 ms
1,718.9500000000002 ms
1,727.2000000000002 ms
1,730.6 ms
1,732.9 ms
1,746.6 ms
1,775.5500000000001 ms
1,782.3000000000003 ms
1,802.4500000000002 ms
1,804.7500000000001 ms
1,808.5500000000001 ms
1,809.5000000000001 ms
1,812.9 ms
1,836.1500000000002 ms
1,843.5000000000001 ms
1,845.0000000000001 ms
1,850.5000000000001 ms
1,854.2000000000002 ms
1,908.0500000000003 ms
1,949.3500000000003 ms
1,962.85 ms
1,968.7000000000002 ms
1,969.85 ms
1,972.7500000000001 ms
1,1002.0500000000001 ms
1,1012.1 ms
1,1024.35 ms
1,1035.7999999999997 ms
1,1050.9500000000003 ms
1,1059.85 ms
1,1071.1 ms
1,1071.3000000000002 ms
1,1142.9500000000003 ms
1,1145.0000000000005 ms
1,1169.0500000000002 ms
1,1177.8500000000004 ms
1,1183.8000000000002 ms
1,1198.5500000000002 ms
1,1221.4500000000003 ms
1,1223.2500000000005 ms
1,1224.7500000000005 ms
1,1230.0000000000005 ms
1,1256.65 ms
1,1257.0500000000006 ms
1,1283.2500000000005 ms
1,1287.2500000000005 ms
1,1297.9000000000005 ms
1,1320.2000000000007 ms
1,1325.5500000000002 ms
1,1346.5500000000002 ms
1,1353.5000000000005 ms
1,1356.1000000000004 ms
1,1372.2500000000005 ms
1,1375.2000000000003 ms
1,1376.2000000000003 ms
1,1379.3500000000008 ms
1,1381.1500000000005 ms
1,1401.0000000000005 ms
1,1425.9500000000003 ms
1,1431.8000000000006 ms
1,1437.8500000000004 ms
1,1444.0000000000005 ms
1,1445.8000000000006 ms
1,1474.65 ms
1,1485.2500000000005 ms
1,1502.3000000000002 ms
1,1503.5500000000002 ms
1,1526.9500000000003 ms
1,1529.7000000000003 ms
1,1529.8500000000004 ms
1,1557.6000000000004 ms
1,1584.0500000000002 ms
1,1588.1000000000004 ms
1,1598.3000000000002 ms
1,1600.6500000000005 ms
1,1615.0 ms
1,1630.75 ms
1,1632.8500000000004 ms
1,1633.1999999999998 ms
1,1637.5 ms
1,1652.1999999999998 ms
1,1662.75 ms
1,1667.5 ms
1,1677.65 ms
1,1682.6 ms
1,1695.15 ms
1,1750.5 ms
1,1751.4 ms
1,1754.3000000000002 ms
1,1754.65 ms
1,1799.35 ms
1,1829.5500000000002 ms
1,1836.5 ms
1,1836.8500000000004 ms
1,1837.8000000000002 ms
1,1845.1000000000004 ms
1,1852.6000000000004 ms
1,1855.15 ms
1,1862.7000000000003 ms
1,1863.15 ms
1,1864.7000000000003 ms
1,1899.6 ms
1,1915.5500000000002 ms
1,1919.1000000000004 ms
1,1948.9499999999998 ms
1,1953.8500000000004 ms
1,1977.4 ms
1,1981.5500000000002 ms
1,1999.1000000000004 ms
1,2015.0 ms
1,2018.1000000000004 ms
1,2026.65 ms
1,2029.7000000000003 ms
1,2048.4 ms
1,2052.4999999999995 ms
1,2057.9 ms
1,2059.1 ms
1,2067.5000000000005 ms
1,2069.7000000000003 ms
1,2086.4 ms
1,2106.149999999999 ms
1,2141.7999999999997 ms
1,2170.1 ms
1,2178.4 ms
1,2191.8000000000006 ms
1,2200.4500000000003 ms
1,2202.4 ms
1,2203.9 ms
1,2230.35 ms
1,2238.0499999999997 ms
1,2260.9999999999995 ms
1,2272.2499999999995 ms
1,2278.4999999999995 ms
1,2279.4 ms
1,2296.0499999999997 ms
1,2298.399999999999 ms
1,2298.9999999999995 ms
1,2300.099999999999 ms
1,2306.4499999999994 ms
1,2333.4499999999994 ms
1,2355.049999999999 ms
1,2356.9499999999994 ms
1,2369.85 ms
1,2375.4 ms
1,2383.2499999999995 ms
1,2400.2999999999997 ms
1,2431.35 ms
1,2460.7999999999997 ms
1,2483.9500000000003 ms
1,2484.4499999999994 ms
1,2521.4500000000003 ms
1,2528.0499999999997 ms
1,2537.899999999999 ms
1,2556.2999999999997 ms
1,2561.899999999999 ms
1,2585.4 ms
1,2591.9500000000003 ms
1,2607.85 ms
1,2635.4 ms
1,2666.7499999999995 ms
1,2667.85 ms
1,2669.2500000000005 ms
1,2721.2499999999995 ms
1,2730.9 ms
1,2735.9 ms
1,2768.4500000000003 ms
1,2769.0499999999997 ms
1,2776.15 ms
1,2777.9 ms
1,2834.9999999999995 ms
1,2836.1 ms
1,2846.9499999999994 ms
1,2850.2499999999995 ms
1,2854.5000000000005 ms
1,2858.9999999999995 ms
1,2867.2999999999997 ms
1,2889.35 ms
1,2912.65 ms
1,2924.35 ms
1,2946.7999999999997 ms
1,2962.4999999999995 ms
1,2966.4 ms
1,2970.9 ms
1,2986.8000000000006 ms
1,2991.7500000000005 ms
1,3021.5500000000006 ms
1,3024.850000000001 ms
1,3050.150000000001 ms
1,3065.3000000000006 ms
1,3081.450000000001 ms
1,3086.2500000000014 ms
1,3120.950000000001 ms
1,3128.3000000000006 ms
1,3142.7500000000005 ms
1,3158.9500000000003 ms
1,3168.2500000000005 ms
1,3199.3000000000006 ms
1,3200.7500000000005 ms
1,3222.3000000000006 ms
1,3224.450000000001 ms
1,3227.7500000000014 ms
1,3249.3000000000015 ms
1,3270.150000000001 ms
1,3290.200000000001 ms
1,3307.2500000000014 ms
1,3323.200000000001 ms
1,3328.6000000000017 ms
1,3329.5500000000015 ms
1,3335.150000000001 ms
1,3343.5500000000015 ms
1,3386.400000000001 ms
1,3386.5000000000005 ms
1,3390.5000000000014 ms
1,3398.8000000000015 ms
1,3413.650000000001 ms
1,3442.850000000001 ms
1,3445.650000000001 ms
1,3462.0500000000015 ms
1,3483.3500000000017 ms
1,3484.100000000001 ms
1,3488.8000000000006 ms
1,3503.950000000001 ms
1,3508.1000000000017 ms
1,3521.2500000000014 ms
1,3562.650000000002 ms
1,3566.5000000000014 ms
1,3567.700000000001 ms
1,3574.200000000001 ms
1,3594.8500000000017 ms
1,3599.3000000000015 ms
1,3628.8000000000006 ms
1,3630.0500000000015 ms
1,3642.3000000000006 ms
1,3646.900000000001 ms
1,3649.150000000001 ms
1,3663.350000000001 ms
1,3691.400000000001 ms
1,3744.700000000001 ms
1,3756.8500000000017 ms
1,3773.3000000000015 ms
1,3793.900000000001 ms
1,3798.5000000000005 ms
1,3801.650000000001 ms
1,3807.650000000001 ms
1,3817.8000000000015 ms
1,3832.400000000001 ms
1,3835.0000000000005 ms
1,3838.4500000000003 ms
1,3840.5000000000005 ms
1,3860.650000000001 ms
1,3878.0000000000005 ms
1,3885.7500000000014 ms
1,3887.5000000000005 ms
1,3888.400000000001 ms
1,3891.950000000001 ms
1,3922.0500000000006 ms
1,3926.700000000001 ms
1,3930.1000000000017 ms
1,3930.600000000001 ms
1,3931.0000000000014 ms
1,3949.900000000002 ms
2,12.3 ms
2,23.55 ms
2,35.60000000000001 ms
2,103.55000000000003 ms
2,103.95000000000003 ms
2,111.35000000000004 ms
2,146.10000000000002 ms
2,155.95000000000005 ms
2,199.95000000000005 ms
2,212.70000000000005 ms
2,234.8 ms
2,243.55 ms
2,253.55 ms
2,258.05 ms
2,258.55 ms
2,277.24999999999994 ms
2,279.7 ms
2,285.8 ms
2,293.3500000000001 ms
2,316.40000000000003 ms
2,341.09999999999997 ms
2,355.15000000000003 ms
2,362.2000000000001 ms
2,362.90000000000003 ms
2,372.50000000000006 ms
2,381.95 ms
2,409.34999999999997 ms
2,434.74999999999994 ms
2,435.00000000000006 ms
2,448.3500000000001 ms
2,484.3 ms
2,485.8500000000001 ms
2,516.2 ms
2,557.5 ms
2,557.8 ms
2,574.1499999999999 ms
2,576.8 ms
2,577.8999999999999 ms
2,602.8999999999999 ms
2,618.8999999999999 ms
2,621.5 ms
2,647.55 ms
2,680.05 ms
2,681.8 ms
2,682.45 ms
2,699.4999999999998 ms
2,710.7 ms
2,711.8 ms
2,753.6499999999999 ms
2,774.3 ms
2,807.05 ms
2,814.3 ms
2,819.0999999999999 ms
2,822.1499999999999 ms
2,854.05 ms
2,860.1999999999998 ms
2,860.5499999999997 ms
2,877.6499999999999 ms
2,899.55 ms
2,901.5999999999997 ms
2,908.0999999999997 ms
2,930.6499999999999 ms
2,933.4499999999996 ms
2,940.9499999999996 ms
2,962.8999999999999 ms
2,965.2499999999998 ms
2,966.1499999999999 ms
2,966.6999999999996 ms
2,969.4499999999996 ms
2,982.7999999999997 ms
2,999.9999999999998 ms
2,1003.5499999999997 ms
2,1008.7999999999997 ms
2,1036.6499999999996 ms
2,1053.3499999999995 ms
2,1055.3999999999996 ms
2,1069.7499999999995 ms
2,1074.4499999999994 ms
2,1075.0499999999997 ms
2,1077.8999999999992 ms
2,1087.2499999999995 ms
2,1091.7499999999995 ms
2,1115.2499999999995 ms
2,1124.5499999999993 ms
2,1144.5999999999995 ms
2,1146.0499999999993 ms
2,1197.6999999999994 ms
2,1214.5499999999993 ms
2,1215.499999999999 ms
2,1222.1999999999994 ms
2,1224.2499999999995 ms
2,1258.0499999999993 ms
2,1263.8999999999992 ms
2,1268.8999999999992 ms
2,1289.749999999999 ms
2,1295.8999999999992 ms
2,1306.2999999999993 ms
2,1312.6499999999992 ms
2,1327.999999999999 ms
2,1343.8999999999992 ms
2,1355.999999999999 ms
2,1369.999999999999 ms
2,1372.3999999999992 ms
2,1386.099999999999 ms
2,1394.599999999999 ms
2,1399.1999999999994 ms
2,1419.499999999999 ms
2,1426.949999999999 ms
2,1455.1499999999992 ms
2,1461.7999999999993 ms
2,1463.3499999999995 ms
2,1476.5499999999993 ms
2,1481.3499999999995 ms
2,1503.3999999999992 ms
2,1514.0499999999993 ms
2,1523.1999999999994 ms
2,1558.5499999999993 ms
2,1571.8499999999995 ms
2,1579.7999999999993 ms
2,1583.5999999999995 ms
2,1598.0499999999993 ms
2,1635.1999999999994 ms
2,1647.4499999999994 ms
2,1667.4999999999995 ms
2,1669.099999999999 ms
2,1675.4499999999994 ms
2,1698.2999999999988 ms
2,1700.6499999999992 ms
2,1721.949999999999 ms
2,1724.7999999999988 ms
2,1758.1499999999987 ms
2,1761.7499999999986 ms
2,1771.2999999999988 ms
2,1774.0499999999988 ms
2,1784.2999999999988 ms
2,1793.7999999999988 ms
2,1794.8499999999985 ms
2,1809.6499999999987 ms
