neuron_id,spike_time
0,15.0 ms
0,16.7 ms
0,43.849999999999994 ms
0,47.2 ms
0,55.8 ms
0,56.10000000000001 ms
0,59.5 ms
0,77.15 ms
0,81.0 ms
0,145.60000000000002 ms
0,166.75 ms
0,174.35000000000002 ms
0,188.75 ms
0,195.30000000000007 ms
0,196.40000000000003 ms
0,230.3 ms
0,230.95000000000005 ms
0,245.35000000000002 ms
0,255.30000000000007 ms
0,280.95000000000005 ms
0,281.25 ms
0,294.9000000000001 ms
0,306.1500000000001 ms
0,311.6 ms
0,315.30000000000007 ms
0,321.65 ms
0,325.1 ms
0,331.65 ms
0,333.35 ms
0,352.6 ms
0,360.1 ms
0,364.20000000000005 ms
0,372.25 ms
0,374.05000000000007 ms
0,378.95000000000005 ms
0,387.1500000000001 ms
0,413.25 ms
0,426.5 ms
0,435.1500000000001 ms
0,449.75 ms
0,478.80000000000007 ms
0,488.70000000000005 ms
0,491.5 ms
0,497.25 ms
0,499.6500000000001 ms
0,532.6500000000001 ms
0,566.8000000000002 ms
0,568.3499999999999 ms
0,606.75 ms
0,610.5999999999999 ms
0,617.2 ms
0,655.8 ms
0,668.3 ms
0,674.1500000000001 ms
0,696.9000000000001 ms
0,700.8500000000001 ms
0,705.0500000000002 ms
0,705.3500000000001 ms
0,710.5500000000002 ms
0,744.6500000000001 ms
0,768.7000000000003 ms
0,777.5500000000002 ms
0,796.4000000000001 ms
0,798.3000000000002 ms
0,815.5000000000002 ms
0,832.5500000000002 ms
0,838.2000000000003 ms
0,866.4500000000003 ms
0,867.4000000000001 ms
0,869.5000000000002 ms
0,894.4000000000003 ms
0,901.1500000000003 ms
0,901.6500000000003 ms
0,914.6000000000001 ms
0,934.6500000000003 ms
0,938.3500000000001 ms
0,969.4500000000003 ms
0,973.6500000000003 ms
0,974.6500000000003 ms
0,996.5000000000002 ms
0,996.6000000000004 ms
0,1003.7000000000003 ms
0,1010.7500000000005 ms
0,1019.5000000000005 ms
0,1031.9 ms
0,1058.8500000000004 ms
0,1062.3000000000002 ms
0,1062.7500000000005 ms
0,1096.5000000000005 ms
0,1118.4500000000003 ms
0,1124.0000000000005 ms
0,1153.0000000000005 ms
