neuron_id,spike_time
0,3.1500000000000004 ms
0,21.550000000000004 ms
0,37.7 ms
0,40.150000000000006 ms
0,47.25 ms
0,74.30000000000001 ms
0,78.10000000000002 ms
0,87.60000000000002 ms
0,90.10000000000002 ms
0,95.69999999999999 ms
0,140.10000000000002 ms
0,145.55 ms
0,172.95 ms
0,224.75000000000006 ms
0,231.85000000000002 ms
0,235.15000000000003 ms
0,248.8 ms
0,253.75000000000006 ms
0,259.8 ms
0,274.1000000000001 ms
0,287.40000000000003 ms
0,297.25000000000006 ms
0,318.2 ms
0,327.7000000000001 ms
0,328.75000000000006 ms
0,329.8000000000001 ms
0,335.6000000000001 ms
0,342.4500000000001 ms
0,344.5500000000001 ms
0,345.15000000000015 ms
0,357.9500000000002 ms
0,386.05000000000024 ms
0,400.90000000000026 ms
0,413.40000000000015 ms
0,414.3500000000002 ms
0,414.75000000000017 ms
0,428.15000000000015 ms
0,467.4500000000002 ms
0,482.50000000000017 ms
0,485.00000000000017 ms
0,503.40000000000015 ms
0,510.15000000000015 ms
0,529.2000000000003 ms
0,537.3000000000002 ms
0,547.2000000000003 ms
0,560.7000000000003 ms
0,563.9000000000001 ms
0,580.4500000000003 ms
0,598.0 ms
0,606.9000000000001 ms
0,613.8000000000002 ms
0,616.0500000000002 ms
0,645.6500000000001 ms
0,660.6500000000001 ms
0,664.45 ms
0,668.5 ms
0,694.3 ms
0,696.6499999999999 ms
0,705.1000000000001 ms
0,718.8 ms
0,737.1000000000001 ms
0,749.3 ms
0,775.45 ms
0,778.7 ms
0,786.0 ms
0,786.75 ms
0,788.5 ms
0,788.7 ms
0,796.05 ms
0,802.8 ms
0,832.9000000000001 ms
0,843.3000000000002 ms
0,843.75 ms
0,877.6000000000001 ms
0,880.2500000000002 ms
0,881.1000000000001 ms
0,884.0000000000002 ms
0,887.2 ms
0,919.5500000000002 ms
0,920.2500000000002 ms
0,921.1500000000003 ms
0,927.1000000000001 ms
0,933.8000000000004 ms
0,936.4500000000003 ms
0,939.7000000000003 ms
0,940.5500000000002 ms
0,944.9000000000003 ms
0,970.6000000000004 ms
0,976.2500000000005 ms
