neuron_id,spike_time
0,5.0 ms
0,5.25 ms
0,10.0 ms
0,11.7 ms
0,12.05 ms
0,22.049999999999994 ms
0,22.449999999999992 ms
0,37.25 ms
0,40.55 ms
0,52.45 ms
0,65.39999999999999 ms
0,86.14999999999999 ms
0,93.39999999999999 ms
0,104.69999999999997 ms
0,114.7 ms
0,135.95 ms
0,158.64999999999998 ms
0,159.34999999999997 ms
0,163.45 ms
0,164.45 ms
0,166.89999999999992 ms
0,168.54999999999995 ms
0,170.49999999999994 ms
0,178.74999999999994 ms
0,184.49999999999994 ms
0,205.69999999999993 ms
0,213.39999999999992 ms
0,220.44999999999993 ms
0,221.54999999999995 ms
0,228.39999999999992 ms
0,238.2999999999999 ms
0,254.14999999999992 ms
0,260.59999999999985 ms
0,270.5499999999999 ms
0,271.5499999999999 ms
0,282.99999999999983 ms
0,286.3999999999998 ms
0,302.09999999999985 ms
0,308.5499999999998 ms
0,320.6499999999998 ms
0,324.5499999999998 ms
0,340.69999999999976 ms
0,371.74999999999983 ms
0,392.5499999999999 ms
0,417.84999999999985 ms
0,419.9499999999999 ms
0,428.2999999999999 ms
0,440.24999999999983 ms
0,467.6999999999999 ms
0,475.59999999999985 ms
0,476.74999999999983 ms
0,487.44999999999976 ms
0,491.4499999999999 ms
0,492.09999999999985 ms
0,500.84999999999974 ms
0,513.8 ms
0,514.8499999999997 ms
0,519.3999999999999 ms
0,519.4999999999998 ms
0,529.1999999999998 ms
0,529.4499999999998 ms
0,542.2499999999998 ms
0,573.4499999999998 ms
0,582.5499999999997 ms
0,590.8999999999999 ms
0,606.3999999999999 ms
0,614.3499999999999 ms
0,620.0999999999999 ms
0,620.5 ms
0,626.8999999999999 ms
0,636.4499999999998 ms
0,643.9499999999998 ms
0,651.4499999999998 ms
0,658.9999999999998 ms
0,661.4499999999998 ms
0,676.5999999999999 ms
0,680.4999999999998 ms
0,700.8499999999997 ms
0,708.3999999999999 ms
0,716.6999999999996 ms
0,739.0999999999997 ms
0,750.6499999999996 ms
0,755.4499999999996 ms
0,756.2499999999995 ms
0,764.1499999999996 ms
0,772.4999999999995 ms
0,796.5999999999995 ms
0,815.9999999999995 ms
0,832.0499999999995 ms
0,834.3999999999994 ms
0,841.9999999999995 ms
0,850.2499999999995 ms
0,861.1999999999996 ms
0,865.2999999999995 ms
0,872.0499999999995 ms
0,877.5499999999995 ms
0,879.4499999999996 ms
0,889.8999999999996 ms
0,897.0499999999997 ms
0,906.1999999999996 ms
0,907.4999999999995 ms
0,908.7999999999995 ms
0,909.8999999999994 ms
0,916.5999999999997 ms
0,920.9999999999995 ms
0,926.5499999999995 ms
0,934.1999999999996 ms
0,938.0999999999995 ms
0,953.1499999999994 ms
0,963.4499999999994 ms
0,975.5499999999993 ms
0,979.1999999999994 ms
0,998.1999999999994 ms
0,1016.0999999999995 ms
0,1023.0999999999995 ms
0,1053.5499999999993 ms
0,1053.8999999999992 ms
0,1055.999999999999 ms
0,1059.6499999999992 ms
0,1061.999999999999 ms
0,1074.749999999999 ms
0,1081.0499999999993 ms
0,1083.249999999999 ms
0,1084.1499999999992 ms
0,1103.599999999999 ms
0,1135.5499999999993 ms
0,1136.4499999999994 ms
0,1150.7999999999993 ms
0,1151.9499999999994 ms
0,1213.7999999999993 ms
0,1218.7999999999993 ms
0,1240.1499999999992 ms
0,1266.349999999999 ms
0,1277.349999999999 ms
0,1293.849999999999 ms
0,1294.2999999999993 ms
0,1311.5999999999995 ms
0,1336.699999999999 ms
0,1339.999999999999 ms
0,1344.199999999999 ms
0,1350.449999999999 ms
0,1352.8499999999995 ms
0,1353.6499999999992 ms
0,1354.349999999999 ms
0,1365.1999999999994 ms
0,1403.999999999999 ms
0,1414.8999999999992 ms
0,1429.849999999999 ms
0,1435.6999999999994 ms
0,1449.6999999999994 ms
0,1457.999999999999 ms
0,1501.2999999999993 ms
0,1512.1499999999987 ms
0,1524.849999999999 ms
0,1527.349999999999 ms
0,1533.749999999999 ms
0,1550.6499999999992 ms
0,1552.6499999999992 ms
0,1556.9499999999994 ms
0,1557.349999999999 ms
0,1558.1999999999994 ms
