firing_rate,ISI_CV,neuron_index
19.333333333333332,0.030740297757012806,10.0
17.333333333333332,0.03911898339873897,10.0
19.833333333333332,0.029705674455228252,10.0
13.833333333333334,0.07991265141610106,250.0
16.0,0.051759432909653,10.0
16.666666666666668,0.04670877021313813,10.0
14.833333333333334,0.05494814672586947,100.0
15.833333333333334,0.05259184442622579,250.0
15.833333333333334,0.05259184442622579,250.0
1.0,0.3617402356157645,250.0
16.166666666666668,0.050820907653636616,100.0
10.666666666666666,0.14060338714356235,100.0
18.166666666666668,0.0418297123768107,10.0
14.5,0.08002548664302739,250.0
12.5,0.10289440182738661,250.0
3.8333333333333335,0.43325584970919556,250.0
17.333333333333332,0.039290850485824196,10.0
8.833333333333334,0.17020137465304613,250.0
22.166666666666668,0.03048717992149755,10.0
16.166666666666668,0.04897804952657953,100.0
7.0,0.2911677324818058,250.0
0.6666666666666666,1.0,250.0
19.166666666666668,0.03930776214411911,10.0
6.0,0.3575946142207083,250.0
18.0,0.037718456976571724,100.0
19.333333333333332,0.030740297757012806,10.0
11.666666666666666,0.09988010208506212,100.0
10.833333333333334,0.1537508626020437,250.0
20.0,0.0332968951866025,10.0
18.166666666666668,0.0418297123768107,10.0
12.333333333333334,0.0995297956858138,250.0
17.5,0.043336696131485726,100.0
16.166666666666668,0.054226822413147094,10.0
19.166666666666668,0.03057324399734951,10.0
16.666666666666668,0.047903885750330624,10.0
15.333333333333334,0.05500906154254645,100.0
12.333333333333334,0.10681030345281978,100.0
18.333333333333332,0.03698531654300233,100.0
3.3333333333333335,0.37148952791686907,250.0
16.166666666666668,0.050820907653636616,100.0
15.666666666666666,0.04786111348490315,10.0
17.833333333333332,0.043494090131697485,10.0
22.166666666666668,0.03048717992149755,10.0
16.0,0.050561528197700815,10.0
15.833333333333334,0.05010578484982234,100.0
11.666666666666666,0.09988010208506212,100.0
6.166666666666667,0.2533522110940885,100.0
14.833333333333334,0.07275649646283555,10.0
17.333333333333332,0.04448901199875011,10.0
18.166666666666668,0.03642499849692756,10.0
18.166666666666668,0.04191114248660094,10.0
17.333333333333332,0.039290850485824196,10.0
11.833333333333334,0.11134047132812187,100.0
1.0,0.3617402356157645,250.0
5.166666666666667,0.39824365206954576,250.0
15.833333333333334,0.0573035003920223,250.0
0.16666666666666666,1.0,250.0
11.333333333333334,0.13493235689093547,250.0
20.333333333333332,0.0348329707957915,10.0
15.666666666666666,0.06522190047927923,250.0
20.166666666666668,0.034227210179790864,10.0
18.333333333333332,0.03698531654300233,100.0
13.833333333333334,0.07761279593434442,250.0
20.333333333333332,0.03604576473722906,10.0
16.0,0.050561528197700815,10.0
2.8333333333333335,0.48179656696411594,250.0
19.166666666666668,0.03930776214411911,10.0
17.333333333333332,0.03911898339873897,10.0
17.333333333333332,0.05410049514802752,100.0
2.0,0.6316288966638476,250.0
13.833333333333334,0.07761279593434442,250.0
17.5,0.043336696131485726,100.0
12.166666666666666,0.10853513378656761,250.0
16.166666666666668,0.050820907653636616,100.0
19.666666666666668,0.029466927825170575,10.0
8.0,0.23427630242301717,100.0
12.5,0.10289440182738661,250.0
13.833333333333334,0.07761279593434442,250.0
16.166666666666668,0.04668285192433682,10.0
14.166666666666666,0.0827429349892739,100.0
15.5,0.05493745625330269,10.0
1.0,0.3617402356157645,250.0
18.166666666666668,0.0418297123768107,10.0
16.166666666666668,0.054226822413147094,10.0
19.166666666666668,0.04137723701045586,100.0
17.666666666666668,0.05010263723519617,100.0
16.166666666666668,0.04897804952657953,100.0
15.833333333333334,0.05010578484982234,100.0
16.833333333333332,0.04483450437084903,10.0
15.5,0.05493745625330269,10.0
12.333333333333334,0.0995297956858138,250.0
16.0,0.051759432909653,10.0
2.8333333333333335,0.39481533508994476,250.0
16.666666666666668,0.04831496439606576,10.0
13.666666666666666,0.08322249009951901,250.0
12.0,0.10099171500644703,250.0
10.5,0.12507790622918377,100.0
17.666666666666668,0.05010263723519617,100.0
3.3333333333333335,0.37148952791686907,250.0
8.0,0.23427630242301717,100.0
13.833333333333334,0.08424806446221383,250.0
16.833333333333332,0.043682712600756915,100.0
14.166666666666666,0.07755907175328647,250.0
18.333333333333332,0.038250992492201916,10.0
14.5,0.07349573742303868,100.0
21.833333333333332,0.030332065364907835,10.0
2.8333333333333335,0.8128980859649763,250.0
19.166666666666668,0.03578481432118129,10.0
16.0,0.05466861362458657,10.0
11.0,0.11585573560083191,10.0
12.833333333333334,0.09992986442759537,100.0
11.0,0.11341309936927187,250.0
21.833333333333332,0.030332065364907835,10.0
17.833333333333332,0.0426074986426046,10.0
20.833333333333332,0.025765152125217388,10.0
8.5,0.21427804729380528,100.0
4.166666666666667,0.40036899706384577,100.0
20.666666666666668,0.033483590510638074,10.0
17.833333333333332,0.0426074986426046,10.0
17.0,0.04587175880529115,10.0
12.333333333333334,0.09758280800238114,100.0
