firing_rate,ISI_CV,neuron_index
15.833333333333334,0.05950316719636878,10.0
14.5,0.09434193482562468,250.0
16.0,0.06778271839065586,10.0
13.166666666666666,0.0756018070812258,100.0
12.5,0.11758465970750091,100.0
12.5,0.12634437571106572,250.0
5.166666666666667,0.3951039241276998,10.0
19.833333333333332,0.04036259719256563,10.0
14.333333333333334,0.09061579266219141,250.0
14.5,0.08091794848778135,100.0
0.8333333333333334,0.7174262355453646,250.0
15.333333333333334,0.07350004239664669,10.0
14.833333333333334,0.07924385918110506,100.0
20.5,0.03882620567331229,10.0
14.666666666666666,0.0794409079181814,250.0
2.1666666666666665,0.7787326734042941,250.0
14.666666666666666,0.0794409079181814,250.0
13.333333333333334,0.10129231112116668,250.0
18.0,0.05057534793911841,100.0
16.666666666666668,0.06197784800826371,10.0
9.666666666666666,0.18675327847341266,100.0
5.166666666666667,0.3951039241276998,10.0
15.666666666666666,0.06442362609984441,100.0
17.5,0.047199694370326395,100.0
19.833333333333332,0.04036259719256563,10.0
14.833333333333334,0.07826237357247147,100.0
19.833333333333332,0.038381556306671276,10.0
14.833333333333334,0.07499467942125644,100.0
20.0,0.04025408930021989,10.0
9.666666666666666,0.21351128858668836,250.0
17.833333333333332,0.04697909382666504,10.0
17.5,0.047199694370326395,100.0
16.833333333333332,0.057587796803276886,10.0
17.833333333333332,0.05347417387267638,100.0
12.5,0.13308005197204345,250.0
14.5,0.08091794848778135,100.0
1.5,0.6887123415052988,250.0
20.0,0.04387722992620369,10.0
13.166666666666666,0.0756018070812258,100.0
5.333333333333333,0.37991920185616834,250.0
1.0,0.6795603446500382,250.0
12.166666666666666,0.13200963478728253,100.0
17.5,0.05814253691637195,10.0
12.5,0.12634437571106572,250.0
0.8333333333333334,0.7174262355453646,250.0
19.0,0.03783830840162993,100.0
20.166666666666668,0.041887339623728335,10.0
17.333333333333332,0.05527983520353693,10.0
10.833333333333334,0.16564879708292135,100.0
18.0,0.04297862784002572,10.0
14.5,0.07426367337565214,100.0
17.333333333333332,0.05527983520353693,10.0
12.166666666666666,0.12197980836813702,250.0
20.0,0.04387722992620369,10.0
20.5,0.03882620567331229,10.0
17.833333333333332,0.05347417387267638,100.0
17.333333333333332,0.05527983520353693,10.0
20.833333333333332,0.03317888036196649,10.0
2.0,0.626372051946293,250.0
11.0,0.1525874438685703,250.0
15.166666666666666,0.07834076587239128,100.0
17.333333333333332,0.05393763173508329,250.0
11.166666666666666,0.20311493712451206,250.0
15.833333333333334,0.06773812356540646,100.0
14.166666666666666,0.09076432186331544,100.0
9.333333333333334,0.22503471602261685,250.0
19.0,0.0422167469851657,10.0
1.1666666666666667,0.681547270548263,250.0
19.333333333333332,0.04850387873635755,10.0
19.0,0.04620082456196659,100.0
6.666666666666667,0.3762397378254963,250.0
19.5,0.03936663408701607,10.0
19.333333333333332,0.04348812614284068,10.0
11.0,0.1525874438685703,250.0
17.166666666666668,0.051723465813131676,10.0
19.666666666666668,0.03671752370717332,100.0
16.0,0.06318989690335132,100.0
2.0,0.4434000268127833,100.0
19.5,0.03936663408701607,10.0
13.833333333333334,0.08940212270762589,250.0
9.833333333333334,0.16412862157153685,250.0
15.333333333333334,0.06463809791864157,100.0
19.0,0.0422167469851657,10.0
12.0,0.13312501143571395,100.0
17.833333333333332,0.049855568703790064,100.0
13.5,0.10145384371012646,100.0
12.0,0.13312501143571395,100.0
14.666666666666666,0.0903769812557229,100.0
7.166666666666667,0.33050798850742985,100.0
15.833333333333334,0.06773812356540646,100.0
19.0,0.04620082456196659,100.0
18.666666666666668,0.04573207801644912,100.0
13.166666666666666,0.09887151623858245,100.0
11.833333333333334,0.1488220288045426,250.0
18.5,0.04720282710142284,100.0
14.166666666666666,0.08408795711140145,100.0
15.5,0.060891841379369774,250.0
4.5,0.5282689219404743,250.0
19.333333333333332,0.03926796799126165,10.0
16.5,0.06010039161064578,100.0
16.5,0.056355424073309346,100.0
3.5,0.6143745346908501,250.0
11.0,0.17776755013886933,100.0
14.166666666666666,0.09076432186331544,100.0
18.5,0.045333564460980795,10.0
20.0,0.038877800600599845,10.0
8.5,0.2693236720070515,250.0
6.333333333333333,0.3165670344317121,250.0
18.0,0.04464513862055735,10.0
15.5,0.07019356565376483,10.0
18.5,0.04218858268474597,10.0
0.3333333333333333,1.0,100.0
19.666666666666668,0.039041044013107006,10.0
17.0,0.05877162139472676,10.0
17.0,0.054410674781053776,100.0
14.666666666666666,0.07862408055632798,100.0
1.0,0.5783665547107193,250.0
9.0,0.20550096821368508,100.0
18.5,0.04530182127280646,10.0
16.0,0.06846429522514139,100.0
19.666666666666668,0.04264330720712329,10.0
17.166666666666668,0.051723465813131676,10.0
19.0,0.0422167469851657,10.0
19.5,0.043181169945433494,10.0
17.0,0.050908824234525606,250.0
21.166666666666668,0.034951695914829245,10.0
16.0,0.06846429522514139,100.0
15.333333333333334,0.06463809791864157,100.0
15.833333333333334,0.06773812356540646,100.0
6.0,0.463453087160681,250.0
2.6666666666666665,0.7437997653031001,250.0
11.166666666666666,0.20311493712451206,250.0
0.3333333333333333,1.0,250.0
13.833333333333334,0.08940212270762589,250.0
19.833333333333332,0.04035140670696257,100.0
18.0,0.04319496964816958,10.0
17.833333333333332,0.049855568703790064,100.0
14.166666666666666,0.0834701839254668,10.0
11.333333333333334,0.1578183248445375,250.0
0.3333333333333333,1.0,250.0
21.0,0.032040308552949634,10.0
10.166666666666666,0.1650950722201122,100.0
16.5,0.056355424073309346,100.0
0.3333333333333333,1.0,250.0
20.333333333333332,0.033739178196673374,10.0
19.333333333333332,0.04085620766493236,10.0
4.0,0.43325577344711746,250.0
1.6666666666666667,0.8081545557275485,250.0
19.666666666666668,0.039041044013107006,10.0
19.5,0.0454268395004956,10.0
19.5,0.03936663408701607,10.0
19.666666666666668,0.04314376946139885,10.0
11.833333333333334,0.1488220288045426,250.0
17.333333333333332,0.05393763173508329,250.0
12.0,0.13312501143571395,100.0
15.166666666666666,0.07475347514451998,100.0
13.833333333333334,0.08940212270762589,250.0
16.166666666666668,0.06258511758075275,100.0
1.1666666666666667,0.9920815035974639,250.0
19.333333333333332,0.047684852113634116,100.0
4.5,0.567841066848153,100.0
9.166666666666666,0.2579047040115655,250.0
10.833333333333334,0.15524267932278088,250.0
2.8333333333333335,0.7131393810737933,100.0
15.666666666666666,0.06463065980860329,10.0
4.333333333333333,0.4746127458480715,250.0
17.166666666666668,0.05063868193918879,100.0
13.333333333333334,0.10456719490892571,100.0
19.0,0.046814916537565594,10.0
4.666666666666667,0.5173079576522586,250.0
19.333333333333332,0.047684852113634116,100.0
15.0,0.07442514305533875,10.0
12.833333333333334,0.1192301072440751,100.0
19.166666666666668,0.043321571385972764,10.0
3.5,0.6137133921160159,100.0
15.666666666666666,0.06463065980860329,10.0
15.833333333333334,0.07280375017659678,100.0
19.0,0.04740478918362105,10.0
0.16666666666666666,1.0,250.0
12.5,0.13408932324417672,250.0
0.16666666666666666,1.0,250.0
18.0,0.04585428112729694,10.0
1.3333333333333333,0.5944350261060299,250.0
19.5,0.04096673861666487,10.0
12.5,0.11240549949152166,100.0
17.333333333333332,0.05275624799129381,10.0
13.333333333333334,0.11339847559560266,100.0
1.3333333333333333,0.5944350261060299,250.0
17.166666666666668,0.056146565135716024,10.0
13.0,0.11301734558012277,250.0
17.0,0.060304212578281134,10.0
17.833333333333332,0.047390683378594346,100.0
4.166666666666667,0.4280560553889575,250.0
10.5,0.21405386491293302,100.0
13.166666666666666,0.1124581858483581,250.0
16.166666666666668,0.06081342027048132,100.0
7.833333333333333,0.29569441250950096,100.0
16.666666666666668,0.06506972304365082,10.0
17.833333333333332,0.047390683378594346,100.0
11.833333333333334,0.15141590133567234,100.0
19.333333333333332,0.04635552013445916,60.0
12.5,0.13408932324417672,250.0
20.0,0.03966075865206121,10.0
9.5,0.24759525424630588,100.0
1.1666666666666667,0.7267729962810224,250.0
19.0,0.045110514220582924,10.0
18.833333333333332,0.04579643499303699,100.0
19.833333333333332,0.040936120136078204,10.0
18.333333333333332,0.05147550886638221,10.0
17.5,0.05460862487981214,100.0
15.333333333333334,0.07308014064875017,100.0
4.166666666666667,0.4280560553889575,250.0
9.166666666666666,0.2579047040115655,250.0
18.5,0.04826969962505833,10.0
0.3333333333333333,1.0,250.0
8.666666666666666,0.2782475845390352,250.0
18.166666666666668,0.05081863356916525,10.0
13.833333333333334,0.0903330281705415,100.0
14.333333333333334,0.09572800923547267,250.0
16.5,0.06616004536148525,10.0
18.333333333333332,0.04708150343810954,100.0
12.0,0.1133123353131593,100.0
18.0,0.04585428112729694,10.0
20.666666666666668,0.03641288855362353,10.0
7.833333333333333,0.29569441250950096,100.0
13.833333333333334,0.09958254050974953,100.0
6.333333333333333,0.36357865262601285,100.0
15.0,0.07442514305533875,10.0
9.166666666666666,0.19524279861584068,10.0
17.0,0.060304212578281134,10.0
20.333333333333332,0.04022047927836086,10.0
19.333333333333332,0.04635552013445916,60.0
14.666666666666666,0.08929051190200024,250.0
2.3333333333333335,0.5880429882829545,250.0
19.833333333333332,0.040936120136078204,10.0
2.6666666666666665,0.6422702369415126,250.0
13.0,0.09906195789311174,100.0
17.166666666666668,0.051995260521728585,10.0
3.6666666666666665,0.6165130881122277,250.0
10.833333333333334,0.15899842397424374,250.0
9.333333333333334,0.24874146267315325,250.0
3.8333333333333335,0.5395209357353471,250.0
17.5,0.05460862487981214,100.0
3.6666666666666665,0.6165130881122277,250.0
15.333333333333334,0.07308014064875017,100.0
17.5,0.055163534421499745,10.0
3.8333333333333335,0.5395209357353471,250.0
18.333333333333332,0.054994615700980964,10.0
4.833333333333333,0.5407009158067388,250.0
9.166666666666666,0.2579047040115655,250.0
17.166666666666668,0.056146565135716024,10.0
17.0,0.05354667340762865,10.0
7.5,0.30327336650664155,100.0
19.0,0.042534177002923015,100.0
0.8333333333333334,0.5073368776808678,250.0
15.666666666666666,0.06670076231036877,100.0
16.166666666666668,0.06526170999497348,100.0
18.833333333333332,0.04229469994171671,10.0
0.6666666666666666,1.0,250.0
13.833333333333334,0.08024783431427465,100.0
13.5,0.08877336817366317,100.0
5.0,0.5305069849175663,250.0
15.0,0.0768619722761563,100.0
2.5,1.0821764356655863,250.0
19.0,0.045237999494036764,10.0
17.666666666666668,0.04824698985611714,250.0
14.833333333333334,0.08073955249864077,250.0
13.5,0.08977592196011888,100.0
6.833333333333333,0.29620229952909355,100.0
0.6666666666666666,1.0,250.0
17.666666666666668,0.04663425068420118,10.0
14.833333333333334,0.06494911471763239,250.0
13.833333333333334,0.09460165656573985,100.0
18.833333333333332,0.04862308319415978,10.0
1.1666666666666667,0.9194665262133945,250.0
15.166666666666666,0.0673055520992811,250.0
0.6666666666666666,1.0,250.0
14.833333333333334,0.07254885385338737,10.0
22.833333333333332,0.033873534689035,10.0
18.0,0.04568663106381845,100.0
8.833333333333334,0.23316306230165745,10.0
21.333333333333332,0.03390311000538819,10.0
13.5,0.08977592196011888,100.0
14.166666666666666,0.08447464998221439,100.0
14.833333333333334,0.07254885385338737,10.0
17.666666666666668,0.05094721568177009,100.0
13.666666666666666,0.09468012929584695,100.0
0.16666666666666666,1.0,250.0
7.666666666666667,0.3042003586582378,250.0
14.5,0.08033401589693609,100.0
16.5,0.06085392331467051,100.0
15.833333333333334,0.05720918368422062,10.0
4.833333333333333,0.3992961957750939,250.0
0.16666666666666666,1.0,250.0
0.6666666666666666,1.0,250.0
17.166666666666668,0.04958818067101469,100.0
20.833333333333332,0.04830271035101099,10.0
18.0,0.05148402305135679,10.0
9.333333333333334,0.21813112256640277,100.0
18.666666666666668,0.04202667227471662,10.0
8.833333333333334,0.23316306230165745,10.0
13.5,0.08977592196011888,100.0
15.833333333333334,0.06719831607508386,10.0
10.833333333333334,0.189140105171502,250.0
20.333333333333332,0.03531278074889875,10.0
4.833333333333333,0.3992961957750939,250.0
18.666666666666668,0.04202667227471662,10.0
17.166666666666668,0.04958818067101469,100.0
19.333333333333332,0.040060442694645655,10.0
17.666666666666668,0.052968438828923305,250.0
2.5,0.7187505744660323,250.0
19.333333333333332,0.036507532818175446,10.0
18.666666666666668,0.05043412785082278,10.0
20.166666666666668,0.03941994523533287,10.0
19.666666666666668,0.04226325337537129,10.0
19.833333333333332,0.041274389178784725,10.0
15.0,0.06459973492008979,100.0
22.833333333333332,0.033873534689035,10.0
18.333333333333332,0.048034134782587154,100.0
15.666666666666666,0.06670076231036877,100.0
13.5,0.08877336817366317,100.0
16.166666666666668,0.06526170999497348,100.0
0.6666666666666666,1.0,250.0
18.166666666666668,0.048416623380061634,10.0
4.833333333333333,0.3992961957750939,250.0
16.5,0.06085392331467051,100.0
15.5,0.07275347817561263,100.0
20.0,0.041726810951104906,10.0
17.166666666666668,0.04958818067101469,100.0
16.333333333333332,0.05792936979728827,10.0
14.833333333333334,0.08101697816955916,250.0
19.833333333333332,0.041274389178784725,10.0
16.166666666666668,0.05786515292552357,100.0
20.333333333333332,0.03840999453216462,10.0
17.166666666666668,0.04958818067101469,100.0
18.0,0.05148402305135679,10.0
18.833333333333332,0.04750629986851411,10.0
17.666666666666668,0.059700668439894924,100.0
18.666666666666668,0.04202667227471662,10.0
19.166666666666668,0.04460160360854267,10.0
18.333333333333332,0.048034134782587154,100.0
17.833333333333332,0.04142811688274113,100.0
18.833333333333332,0.04750629986851411,10.0
15.166666666666666,0.0673055520992811,250.0
18.833333333333332,0.04750629986851411,10.0
1.8333333333333333,0.6193490191327398,250.0
2.5,0.7187505744660323,250.0
12.666666666666666,0.11999477320881984,100.0
18.333333333333332,0.04368949747348029,100.0
8.833333333333334,0.23316306230165745,10.0
18.666666666666668,0.0404735475681216,10.0
8.5,0.24888594464464206,100.0
0.16666666666666666,1.0,250.0
10.833333333333334,0.15479009788034317,10.0
17.666666666666668,0.052968438828923305,250.0
19.5,0.04145795944706983,10.0
13.666666666666666,0.09491764628334355,100.0
11.833333333333334,0.14141194669684956,10.0
9.5,0.23123976869247406,250.0
19.333333333333332,0.04027990757322428,10.0
11.333333333333334,0.16592478855381906,100.0
15.0,0.07552171429138083,250.0
14.666666666666666,0.09151867841176181,250.0
22.0,0.034452124861526094,10.0
16.333333333333332,0.05698802428037853,100.0
12.5,0.12798709247983583,100.0
17.666666666666668,0.05112816779583944,10.0
14.5,0.07567870440238222,250.0
16.833333333333332,0.057633499013892135,100.0
5.166666666666667,0.3753377032574512,250.0
15.0,0.07993991566184304,100.0
18.333333333333332,0.04264158470145885,10.0
17.333333333333332,0.054357137832269316,10.0
19.833333333333332,0.0431140394865099,100.0
11.333333333333334,0.1791728948684229,100.0
17.666666666666668,0.04765312984785814,10.0
14.833333333333334,0.07394721007344754,10.0
12.833333333333334,0.11306278185172962,100.0
4.833333333333333,0.4902134732075617,250.0
15.5,0.06157459941357822,10.0
12.833333333333334,0.0941544186925726,250.0
14.666666666666666,0.09151867841176181,250.0
9.666666666666666,0.18892917521798733,10.0
0.3333333333333333,1.0,100.0
16.666666666666668,0.06089577865030819,10.0
12.833333333333334,0.0941544186925726,250.0
13.333333333333334,0.09156354130687556,100.0
16.833333333333332,0.0560116020012962,250.0
18.166666666666668,0.039453090951491465,100.0
15.5,0.07404118542963187,250.0
11.833333333333334,0.14087234094384882,250.0
20.833333333333332,0.03565458632511348,10.0
10.166666666666666,0.1817326939242657,100.0
16.5,0.060380218228361586,10.0
14.666666666666666,0.08359747456734642,100.0
5.166666666666667,0.3753377032574512,250.0
15.333333333333334,0.07104570742709762,250.0
17.333333333333332,0.058501779788563496,10.0
16.666666666666668,0.06089577865030819,10.0
1.6666666666666667,0.3978603288829103,250.0
19.5,0.04145795944706983,10.0
17.0,0.053809526830876496,100.0
14.333333333333334,0.0814250923408228,10.0
20.333333333333332,0.04053156879054513,10.0
2.8333333333333335,0.6272904173472655,250.0
6.666666666666667,0.374264843454331,250.0
19.166666666666668,0.03945868377180262,100.0
15.666666666666666,0.07195283378320701,10.0
15.333333333333334,0.06974548213793491,100.0
5.166666666666667,0.4679564654145601,100.0
15.0,0.07363757537391917,100.0
18.166666666666668,0.04286694551135114,10.0
12.833333333333334,0.11306278185172962,100.0
18.5,0.04545930427741012,10.0
9.833333333333334,0.21471385073612742,250.0
16.833333333333332,0.052054976272316526,10.0
17.666666666666668,0.046272108130598386,100.0
2.3333333333333335,0.3794098386208897,250.0
16.5,0.05967317390147268,10.0
13.666666666666666,0.09491764628334355,100.0
17.0,0.05518274944193526,10.0
17.166666666666668,0.05823423241978428,10.0
8.833333333333334,0.2270761210603731,250.0
13.166666666666666,0.10162279608102341,250.0
15.666666666666666,0.07195283378320701,10.0
0.6666666666666666,1.0,250.0
2.0,0.6078110089089159,250.0
16.833333333333332,0.057633499013892135,100.0
5.0,0.4479030073258809,250.0
5.166666666666667,0.3753377032574512,250.0
18.666666666666668,0.04732201337166359,10.0
17.166666666666668,0.05823423241978428,10.0
17.833333333333332,0.043108261620539615,100.0
16.333333333333332,0.058885332707584816,100.0
15.666666666666666,0.06390903519699813,100.0
0.16666666666666666,1.0,250.0
3.6666666666666665,0.4481696382784095,250.0
10.0,0.17614910407377224,250.0
11.833333333333334,0.14141194669684956,10.0
12.166666666666666,0.1328772250811933,250.0
14.0,0.09792174741892502,100.0
8.833333333333334,0.2270761210603731,250.0
16.833333333333332,0.052054976272316526,10.0
11.833333333333334,0.12057745638425055,250.0
5.0,0.4479030073258809,250.0
18.5,0.03990162617967598,10.0
11.333333333333334,0.1555830159710946,250.0
5.666666666666667,0.358528503720241,250.0
1.0,0.6319451407159054,250.0
19.333333333333332,0.04027990757322428,10.0
16.833333333333332,0.05773766528664854,100.0
16.5,0.05967317390147268,10.0
8.833333333333334,0.2270761210603731,250.0
19.5,0.04145795944706983,10.0
12.666666666666666,0.12814210295419484,250.0
15.666666666666666,0.07333412913509794,10.0
13.666666666666666,0.08435825374520142,100.0
12.666666666666666,0.12814210295419484,250.0
8.833333333333334,0.23973195594238184,100.0
11.333333333333334,0.1585595296641455,250.0
18.0,0.046557569508003195,100.0
12.666666666666666,0.12814210295419484,250.0
18.5,0.04718377057388947,10.0
14.0,0.09209994308205319,100.0
18.166666666666668,0.05048162260841916,10.0
0.16666666666666666,1.0,250.0
1.3333333333333333,0.4976517481605897,250.0
10.5,0.17658253919818415,100.0
9.166666666666666,0.24789443455598326,100.0
4.166666666666667,0.40545945899645924,100.0
14.833333333333334,0.07122888692095825,10.0
18.833333333333332,0.04842029159287488,10.0
15.5,0.06578374336272663,10.0
17.666666666666668,0.05741506701278974,100.0
2.5,0.49116855964180656,10.0
2.5,0.49116855964180656,10.0
16.833333333333332,0.05008151048086511,100.0
18.166666666666668,0.047681451262024215,10.0
11.333333333333334,0.1585595296641455,250.0
12.666666666666666,0.12756241213239392,250.0
4.0,0.4987024142989387,250.0
19.166666666666668,0.043658269487495314,10.0
16.5,0.06114256444833938,100.0
0.6666666666666666,1.0,250.0
16.5,0.06114256444833938,100.0
14.666666666666666,0.08335130785488576,100.0
5.833333333333333,0.4407382444933078,250.0
14.0,0.08847690058386398,250.0
6.5,0.35814559089035153,250.0
19.0,0.041135042021573635,10.0
0.6666666666666666,1.0,250.0
20.166666666666668,0.04056637456069816,10.0
18.666666666666668,0.04739168016544025,10.0
18.166666666666668,0.052737848324864466,100.0
8.5,0.22030253771754127,250.0
5.833333333333333,0.4407382444933078,250.0
8.833333333333334,0.23973195594238184,100.0
14.833333333333334,0.07959593415680502,100.0
9.166666666666666,0.22027779280204154,250.0
13.666666666666666,0.08435825374520142,100.0
10.5,0.17658253919818415,100.0
1.8333333333333333,0.5540108404182565,10.0
0.16666666666666666,1.0,250.0
17.5,0.04695318729818116,10.0
19.0,0.04235721679035398,10.0
19.666666666666668,0.03943222196912631,10.0
18.333333333333332,0.045142771201627824,10.0
18.5,0.04615250245913696,10.0
12.166666666666666,0.11739019402597092,100.0
17.5,0.04798768864597084,10.0
5.833333333333333,0.30110844827685523,100.0
17.166666666666668,0.055946058908654894,10.0
4.0,0.4987024142989387,250.0
12.5,0.13147457925100609,250.0
6.0,0.3839408808962474,250.0
0.3333333333333333,1.0,250.0
0.6666666666666666,1.0,250.0
19.166666666666668,0.043658269487495314,10.0
16.166666666666668,0.07291190508620896,10.0
18.666666666666668,0.05151044695529915,100.0
0.6666666666666666,1.0,250.0
16.833333333333332,0.0554788359813861,100.0
12.5,0.13147457925100609,250.0
2.8333333333333335,0.6793411485032284,250.0
13.0,0.10299562799866838,100.0
18.666666666666668,0.05151044695529915,100.0
13.666666666666666,0.08435825374520142,100.0
9.166666666666666,0.22027779280204154,250.0
14.166666666666666,0.09514490717063098,10.0
19.833333333333332,0.04438596059262292,10.0
18.666666666666668,0.05151044695529915,100.0
17.333333333333332,0.0488937031993681,10.0
13.333333333333334,0.09421341140361436,100.0
17.5,0.05582605574584526,10.0
10.5,0.17658253919818415,100.0
16.5,0.06229386105615688,10.0
16.833333333333332,0.060642093365130115,100.0
16.833333333333332,0.060642093365130115,100.0
19.833333333333332,0.038785102543941644,10.0
19.833333333333332,0.0405688150880991,10.0
18.5,0.04718377057388947,10.0
16.333333333333332,0.0682279188718153,100.0
11.5,0.13642130589086598,250.0
7.666666666666667,0.2627413801594136,100.0
9.666666666666666,0.23346733899617206,250.0
5.833333333333333,0.4407382444933078,250.0
19.833333333333332,0.04438596059262292,10.0
18.5,0.04718377057388947,10.0
0.3333333333333333,1.0,250.0
12.5,0.13147457925100609,250.0
13.333333333333334,0.10500950396066003,100.0
1.1666666666666667,0.43791116627865023,250.0
15.166666666666666,0.06923399065912925,100.0
14.833333333333334,0.07926646934099997,100.0
1.1666666666666667,0.8199448741441784,250.0
16.666666666666668,0.05479594378699669,60.0
17.0,0.058978579657360246,100.0
1.3333333333333333,0.8020164079346949,250.0
12.5,0.12896268591894233,100.0
7.833333333333333,0.24323944534754652,250.0
16.666666666666668,0.06331262682453728,100.0
9.5,0.22638469308415549,10.0
18.833333333333332,0.0413711210144924,100.0
6.333333333333333,0.2854884081018044,250.0
8.166666666666666,0.28765372970196684,250.0
11.5,0.18177314301319147,250.0
15.166666666666666,0.06923399065912925,100.0
10.833333333333334,0.13136078912749546,100.0
20.166666666666668,0.039140044929878555,10.0
7.0,0.39263203699190075,250.0
18.833333333333332,0.044240487896569175,10.0
6.333333333333333,0.2854884081018044,250.0
9.333333333333334,0.22311608791883436,100.0
17.166666666666668,0.046426304889166554,100.0
13.5,0.09113825302419522,100.0
16.333333333333332,0.06879836516607778,100.0
