firing_rate,ISI_CV,neuron_index
19.333333333333332,0.04835680066643963,10.0
18.5,0.047352168865367354,10.0
1.8333333333333333,1.0568145163519629,250.0
6.666666666666667,0.3719304024755688,100.0
11.333333333333334,0.2064574627605225,250.0
16.833333333333332,0.058879397626764,10.0
16.833333333333332,0.05250388091158343,10.0
21.0,0.03977414676996227,10.0
6.166666666666667,0.34822300690516755,250.0
18.0,0.05687095301661166,10.0
9.666666666666666,0.23139797205953763,250.0
15.166666666666666,0.08455396836593045,100.0
0.5,1.0,250.0
17.666666666666668,0.05600358837408481,100.0
19.0,0.04520808662919573,10.0
14.0,0.1003741783609538,250.0
17.0,0.06322659794081426,10.0
9.833333333333334,0.21057939727775377,250.0
9.833333333333334,0.2657178742084024,250.0
0.5,1.0,250.0
7.0,0.3465196290047873,250.0
7.333333333333333,0.32733953830285223,100.0
19.333333333333332,0.04133104189985638,10.0
15.0,0.07503238152457786,100.0
18.666666666666668,0.049752517239393786,10.0
11.0,0.20496027785590054,250.0
11.0,0.19390181014303504,100.0
16.666666666666668,0.06075887948387546,100.0
14.0,0.1003741783609538,250.0
18.333333333333332,0.05156795524549249,10.0
16.0,0.06491499813447149,10.0
14.166666666666666,0.1004512048429222,100.0
2.8333333333333335,0.4709148258950113,250.0
18.5,0.05018604435211348,10.0
14.166666666666666,0.1004512048429222,100.0
14.0,0.09324937970131007,100.0
12.166666666666666,0.12576023342870754,10.0
18.5,0.05018604435211348,10.0
6.0,0.3241816911553943,250.0
12.0,0.18216207320565161,10.0
19.0,0.05181411446032649,100.0
0.5,1.0,250.0
19.166666666666668,0.04143933306173256,100.0
6.0,0.3241816911553943,250.0
16.833333333333332,0.058879397626764,10.0
5.166666666666667,0.455323372074166,250.0
18.0,0.05886661354230695,10.0
8.5,0.20896028781664086,250.0
6.666666666666667,0.3719304024755688,100.0
16.166666666666668,0.0729343497589117,10.0
19.0,0.05181411446032649,100.0
5.0,0.4627102569756856,100.0
13.166666666666666,0.1148733740150903,100.0
10.0,0.21659500234963636,250.0
17.333333333333332,0.05916337093434434,100.0
16.333333333333332,0.06675773697428786,100.0
11.666666666666666,0.17169201991176405,250.0
15.166666666666666,0.08455396836593045,100.0
2.8333333333333335,0.7425028768336404,250.0
16.166666666666668,0.07227254814054307,100.0
2.8333333333333335,0.4709148258950113,250.0
19.333333333333332,0.04133104189985638,10.0
6.0,0.3241816911553943,250.0
18.833333333333332,0.05352393908525654,10.0
13.666666666666666,0.08726688661948019,100.0
18.0,0.055624651473895226,10.0
16.833333333333332,0.06610389152848078,10.0
21.0,0.03977414676996227,10.0
4.666666666666667,0.480383750762264,250.0
0.16666666666666666,1.0,250.0
18.666666666666668,0.05481421421740524,10.0
19.333333333333332,0.04133104189985638,10.0
0.16666666666666666,1.0,250.0
19.333333333333332,0.04133104189985638,10.0
19.166666666666668,0.04423578099222117,100.0
20.333333333333332,0.042363674273283275,10.0
16.0,0.06491499813447149,10.0
6.666666666666667,0.42845037394562574,100.0
13.666666666666666,0.1175952627847743,100.0
16.166666666666668,0.07227254814054307,100.0
18.333333333333332,0.048846724604350605,10.0
17.833333333333332,0.06008673080502855,10.0
7.5,0.31117475027977576,250.0
20.833333333333332,0.03980082812556956,10.0
18.666666666666668,0.049752517239393786,10.0
15.833333333333334,0.07296746550136664,100.0
11.333333333333334,0.2064574627605225,250.0
18.0,0.05687095301661166,10.0
15.833333333333334,0.08240137446186974,60.0
18.0,0.05687095301661166,10.0
15.666666666666666,0.0831255683387004,100.0
20.166666666666668,0.04143810656468561,10.0
18.5,0.045707018647769666,10.0
17.0,0.06574937158254197,10.0
1.0,0.9004521846368536,250.0
19.666666666666668,0.046295301097864484,10.0
17.166666666666668,0.06679182701512902,10.0
18.5,0.05595274284023348,10.0
7.666666666666667,0.3035059541504212,100.0
15.5,0.08714932134500548,100.0
10.166666666666666,0.2227238180738881,250.0
18.666666666666668,0.053201236425150344,10.0
0.8333333333333334,0.5502298435565613,250.0
15.333333333333334,0.07984537870730493,100.0
18.666666666666668,0.052184180738905045,100.0
0.16666666666666666,1.0,250.0
19.5,0.04953157562929887,10.0
0.16666666666666666,1.0,250.0
12.5,0.14451291556161638,100.0
12.0,0.1387990852524639,100.0
18.166666666666668,0.05781383556427417,100.0
16.333333333333332,0.05925362274780914,100.0
1.0,0.6852067133604035,250.0
12.0,0.14088526856709174,100.0
17.166666666666668,0.06271278203334829,10.0
19.666666666666668,0.04593202139621152,10.0
14.166666666666666,0.10110441715905298,10.0
20.0,0.04501774392015821,10.0
19.166666666666668,0.0533194452735654,10.0
17.166666666666668,0.059666942507200504,100.0
14.5,0.10092054913980965,10.0
6.833333333333333,0.41653129803720923,250.0
15.5,0.08714932134500548,100.0
19.5,0.04953157562929887,10.0
0.16666666666666666,1.0,250.0
21.666666666666668,0.0411688292964734,10.0
19.5,0.05311728832410907,10.0
16.0,0.07150092123628655,10.0
7.666666666666667,0.3035059541504212,100.0
18.333333333333332,0.05005037753035508,10.0
19.5,0.048497126824530536,10.0
18.833333333333332,0.04591950183490733,10.0
19.333333333333332,0.04896685830707911,10.0
1.8333333333333333,0.5774743575050586,100.0
18.833333333333332,0.047870759590270345,10.0
18.5,0.05298079171263312,10.0
13.5,0.0973068741868122,100.0
0.5,1.0,250.0
16.333333333333332,0.06667667404066178,100.0
18.833333333333332,0.044626304173438935,100.0
4.166666666666667,0.6910617316346904,100.0
1.5,0.47319624984587494,250.0
20.0,0.043241180325472556,10.0
0.16666666666666666,1.0,250.0
18.166666666666668,0.05172034885463865,10.0
20.333333333333332,0.04039632197891822,10.0
7.666666666666667,0.3035059541504212,100.0
0.3333333333333333,1.0,250.0
17.0,0.06275591978991892,10.0
14.166666666666666,0.10110441715905298,10.0
14.333333333333334,0.09457778619683142,250.0
16.666666666666668,0.07151554529364937,10.0
17.166666666666668,0.06271278203334829,10.0
0.16666666666666666,1.0,250.0
6.5,0.38275462808747496,250.0
14.833333333333334,0.0842373506980729,100.0
15.5,0.08714932134500548,100.0
19.0,0.04642562477865638,10.0
14.833333333333334,0.0842373506980729,100.0
14.166666666666666,0.10110441715905298,10.0
20.333333333333332,0.04950521035003038,10.0
20.0,0.04501774392015821,10.0
11.5,0.19498407008751242,100.0
17.166666666666668,0.06271278203334829,10.0
10.666666666666666,0.23114077570289496,100.0
20.333333333333332,0.04286142828487442,10.0
0.3333333333333333,1.0,250.0
19.0,0.04605463869438572,10.0
6.5,0.30239741584760266,250.0
0.6666666666666666,1.0,250.0
15.833333333333334,0.07018511519447067,100.0
17.166666666666668,0.06271278203334829,10.0
9.833333333333334,0.23743520227707468,250.0
10.666666666666666,0.23114077570289496,100.0
17.5,0.05059101232536347,10.0
15.333333333333334,0.07984537870730493,100.0
18.666666666666668,0.052184180738905045,100.0
19.833333333333332,0.0484173026212609,10.0
15.5,0.08714932134500548,100.0
19.0,0.04307425446485458,100.0
21.666666666666668,0.03890284239439649,10.0
7.666666666666667,0.3035059541504212,100.0
16.5,0.07053085573032761,100.0
17.166666666666668,0.057835217400853005,10.0
14.333333333333334,0.09457778619683142,250.0
15.5,0.07690816812528603,100.0
8.666666666666666,0.2765944538701638,250.0
17.166666666666668,0.06271278203334829,10.0
8.833333333333334,0.24885865207152444,250.0
0.16666666666666666,1.0,250.0
0.6666666666666666,1.0,250.0
12.0,0.14712437017997645,250.0
12.333333333333334,0.1370510968961742,250.0
20.5,0.04182032295665124,10.0
16.0,0.0704202950342264,250.0
19.0,0.04642562477865638,10.0
17.666666666666668,0.06639724089842926,100.0
17.0,0.059676953388814236,100.0
7.666666666666667,0.3135046117071654,250.0
19.833333333333332,0.04250130769836735,10.0
11.666666666666666,0.17581832544723872,100.0
6.333333333333333,0.40569671671871815,100.0
3.6666666666666665,0.5324440077497468,100.0
18.0,0.04898327887012542,10.0
15.5,0.0790216793279468,100.0
